agg_id,x,y,ecoregion,year,spei.90d,spei.180d,spei.270d,diff_shallow,diff_dswe,diff_spei,diff_rangeT
9993,581064,5131593,6,2022,2.0899999141693115,2.0899999141693115,2.0899999141693115,3.390300035476685,9.27,3.113983631134033,0.10164070129394533
9994,582564,5131593,10,2022,2.0899999141693115,2.0899999141693115,2.0899999141693115,21.561299800872803,48.06,3.08159738779068,0.2113552093505859
9995,584064,5131593,10,2022,2.0899999141693115,2.0899999141693115,2.0899999141693115,6.481800079345703,16.29,3.08159738779068,0.24155044555664065
9996,585564,5131593,10,2022,2.0899999141693115,2.0899999141693115,2.0899999141693115,10.843199729919434,32.129999999999995,3.08159738779068,0.2717475891113281
9997,587064,5131593,6,2022,2.0899999141693115,2.0899999141693115,2.0899999141693115,6.872399792075157,7.469999999999999,3.0412259101867676,0.33913612365722656
9998,588564,5131593,26,2022,2.0899999141693115,2.0899999141693115,2.0899999141693115,17.113500207662582,21.42,2.9843112230300903,0.4217643737792969
9999,590064,5131593,26,2022,2.0899999141693115,2.0899999141693115,2.0899999141693115,9.392399787902832,11.25,2.9291877150535583,0.5075664520263672
10000,591564,5131593,26,2022,2.0899999141693115,2.0899999141693115,2.0899999141693115,2.9718000888824463,3.33,2.914253354072571,0.6645412445068359
10001,593064,5131593,26,2022,2.0899999141693115,2.0899999141693115,2.0899999141693115,3.0392999947071075,7.380000000000001,2.8993189930915833,0.8215160369873047
10002,594564,5131593,26,2022,2.0899999141693115,2.0899999141693115,2.0899999141693115,15.38460023701191,14.94,2.882363736629486,0.964641571044922
10003,596064,5131593,26,2022,2.0899999141693115,2.0899999141693115,2.0899999141693115,16.52580050379038,16.29,2.8620546460151672,1.0847816467285156
10004,597564,5131593,26,2022,2.0899999141693115,2.0899999141693115,2.0899999141693115,1.7568000555038452,4.59,2.8417455554008484,1.2049198150634766
10005,599064,5131593,26,2022,2.0259737968444824,2.0899999141693115,2.0899999141693115,3.4271999299526215,4.5,2.8214365243911743,1.2876262664794922
10006,600564,5131593,26,2022,1.9357112646102903,2.0899999141693115,2.0899999141693115,2.637900084257126,11.79,2.8011274337768555,1.3549938201904297
10007,602064,5131593,26,2022,1.8467512130737305,2.0899999141693115,2.0899999141693115,12.800699770450592,24.48,2.7809146642684937,1.4210891723632813
10008,603564,5131593,26,2022,1.7870137691497805,2.0899999141693115,2.0899999141693115,5.8292999267578125,7.11,2.762862205505371,1.4585914611816406
10009,605064,5131593,26,2022,1.7272762060165403,2.0899999141693115,2.0899999141693115,2.6010000705718994,4.05,2.744809687137604,1.49609375
10010,606564,5131593,26,2022,1.669636845588684,2.0899999141693115,2.0899999141693115,6.09929983317852,1.08,2.7257328033447266,1.5985984802246094
10011,608064,5131593,26,2022,1.6154793500900269,2.0899999141693115,2.0899999141693115,7.506899893283844,14.67,2.7049559354782104,1.808990478515625
10012,609564,5131593,6,2022,1.5613218545913696,2.0899999141693115,2.0899999141693115,4.103999853134155,8.190000000000001,2.6841790676116943,2.019378662109375
10013,611064,5131593,2,2022,1.54558002948761,2.0899999141693115,2.0899999141693115,2.2184998989105225,5.58,2.6440547108650208,2.1174869537353516
10014,612564,5131593,2,2022,1.54558002948761,2.0899999141693115,2.0899999141693115,1.9008000046014784,2.8800000000000003,2.596002161502838,2.169586181640625
10015,614064,5131593,2,2022,1.5440508127212524,2.0899999141693115,2.0899999141693115,21.118499517440796,20.34,2.54887992143631,2.222991943359375
10016,615564,5131593,2,2022,1.5082082748413086,2.0899999141693115,2.0899999141693115,14.556599140167236,17.910000000000004,2.5226299166679382,2.3056201934814453
10017,617064,5131593,2,2022,1.4723657369613647,2.0899999141693115,2.0899999141693115,0.9359999895095824,6.210000000000001,2.4963799118995667,2.3882484436035156
10018,618564,5131593,2,2022,1.4500000476837158,2.0899999141693115,2.0899999141693115,7.472700119018555,12.87,2.485939174890518,2.439809799194336
10019,620064,5131593,2,2022,1.4500000476837158,2.0899999141693115,2.0899999141693115,6.612299919128418,8.1,2.501735121011734,2.4398136138916016
10020,621564,5131593,2,2022,1.4500000476837158,2.0899999141693115,2.0899999141693115,11.06820011138916,21.33,2.51753106713295,2.4398193359375
10021,623064,5131593,2,2022,1.5138400793075562,2.0899999141693115,2.0899999141693115,8.148599624633789,12.42,2.586503714323044,2.48760986328125
10022,624564,5131593,2,2022,1.6038401126861572,2.0899999141693115,2.0899999141693115,8.09280014038086,11.61,2.677266836166382,2.5549850463867188
10023,626064,5131593,2,2022,1.690000057220459,2.0899999141693115,2.0899999141693115,12.328200340270996,16.29,2.7638643383979797,2.621732711791992
10024,627564,5131593,2,2022,1.690000057220459,2.0899999141693115,2.0899999141693115,5.409900188446045,14.04,2.756996214389801,2.674497604370117
10025,629064,5131593,2,2022,1.690000057220459,2.0899999141693115,2.0899999141693115,31.750200271606445,38.79,2.7501280903816223,2.727258682250977
10026,630564,5131593,2,2022,1.690000057220459,2.0899999141693115,2.0675387382507324,51.26850128173828,76.05,2.745842397212982,2.7742843627929688
10027,632064,5131593,2,2022,1.690000057220459,2.0899999141693115,2.007801055908203,46.29240036010742,77.39999999999999,2.745842397212982,2.8117847442626953
10028,633564,5131593,2,2022,1.690000057220459,2.0899999141693115,1.948063611984253,5.686200141906738,15.12,2.745842397212982,2.849285125732422
10029,635064,5131593,2,2022,1.690000057220459,2.0899999141693115,1.9306999444961548,22.84469985961914,40.59,2.760248303413391,2.8281688690185547
10030,636564,5131593,2,2022,1.690000057220459,2.0899999141693115,1.9306999444961548,6.008399963378906,11.7,2.780557334423065,2.7830371856689453
10031,638064,5131593,2,2022,1.690000057220459,2.0899999141693115,1.9268487691879272,11.911499977111816,16.92,2.798363149166107,2.7379016876220703
10032,639564,5131593,2,2022,1.690000057220459,2.0899999141693115,1.836586356163025,26.725500106811523,35.73,2.7600015997886658,2.6927661895751953
10033,641064,5131593,2,2022,1.690000057220459,2.0899999141693115,1.746323823928833,13.921199798583984,34.11,2.7216400504112244,2.6476287841796875
10034,642564,5131593,2,2022,1.669636845588684,2.0899999141693115,1.690000057220459,25.776899337768555,47.25,2.6858608722686768,2.5968761444091797
10035,644064,5131593,2,2022,1.6154793500900269,2.0899999141693115,1.690000057220459,31.799699783325195,58.77,2.654367446899414,2.5368099212646484
10036,645564,5131593,2,2022,1.5613218545913696,2.0899999141693115,1.690000057220459,8.061300277709961,32.85,2.6228740215301514,2.4767398834228516
10037,647064,5131593,2,2022,1.5839958190917969,2.0899999141693115,1.690000057220459,13.454099655151367,14.58,2.596770405769348,2.422086715698242
10038,648564,5131593,2,2022,1.638153314590454,2.0899999141693115,1.690000057220459,1.770300030708313,5.94,2.572875410318374,2.369657516479492
10039,650064,5131593,2,2022,1.6925488710403442,2.0899999141693115,1.690000057220459,4.164299964904785,6.84,2.5482059717178345,2.314664840698242
10040,651564,5131593,2,2022,1.7522863149642944,2.0899999141693115,1.690000057220459,0.8766000270843506,2.97,2.506160020828247,2.202177047729492
10041,653064,5131593,2,2022,1.8120237588882449,2.0899999141693115,1.690000057220459,0.09449999779462814,2.25,2.4641140699386597,2.089685440063477
10042,654564,5131593,2,2022,1.883238673210144,2.0899999141693115,1.690000057220459,4.348800182342529,3.33,2.4271589517593384,2.002643585205078
10043,656064,5131593,2,2022,1.973501205444336,2.0899999141693115,1.690000057220459,0,0.18,2.3986523747444153,1.9578323364257813
10044,657564,5131593,7,2022,2.0637636184692383,2.0899999141693115,1.690000057220459,2.3120999336242676,0.6299999999999999,2.3701458275318146,1.9130172729492188
10045,659064,5131593,7,2022,2.0259737968444824,2.0899999141693115,1.690000057220459,0.2547000050544739,0.54,2.361859917640686,1.857391357421875
10046,660564,5131593,7,2022,1.9357112646102903,2.0899999141693115,1.690000057220459,1.8513000011444092,1.71,2.361859917640686,1.797332763671875
10047,662064,5131593,2,2022,1.844440460205078,2.0899999141693115,1.6876893043518066,2.724299907684326,12.15,2.361859917640686,1.738239288330078
10048,663564,5131593,2,2022,1.7305455207824707,2.0899999141693115,1.6335318088531494,0.2870999872684479,2.79,2.361859917640686,1.700725555419922
10049,665064,5131593,2,2022,1.6166504621505735,2.0899999141693115,1.5793743133544922,0.8955000042915344,2.97,2.361859917640686,1.6632118225097656
10050,666564,5131593,2,2022,1.54558002948761,2.0899999141693115,1.5659432411193848,1.3824000358581543,0.81,2.3573676347732544,1.6454200744628906
10051,668064,5131593,2,2022,1.54558002948761,2.0899999141693115,1.620100736618042,0.02070000022649765,1.08,2.345420151948929,1.6603546142578125
10052,669564,5131593,7,2022,1.54558002948761,2.0899999141693115,1.6742582321166992,2.3255999088287354,1.62,2.333472654223442,1.6752891540527344
10053,671064,5131593,7,2022,1.4350357055664063,2.0899999141693115,1.6261600255966189,3.571199893951416,1.62,2.3299999088048935,1.6584510803222656
10054,672564,5131593,7,2022,1.2791932821273804,2.0899999141693115,1.5361599922180176,1.160099983215332,0.99,2.3299999088048935,1.6285896301269531
10055,674064,5131593,7,2022,1.1299999952316284,2.083599805831909,1.4429600238800049,0.18539999425411224,8.91,2.323599800467491,1.5968055725097656
10056,675564,5131593,7,2022,1.1299999952316284,1.9335999488830569,1.2779600620269775,2.392199993133545,5.85,2.1735999435186386,1.5218009948730469
10057,677064,5131593,7,2022,1.1299999952316284,1.7835999727249146,1.1129599809646606,4.522500038146973,14.04,2.0235999673604965,1.446796417236328
10058,678564,5131593,7,2022,1.1299999952316284,1.746399998664856,0.9944899678230286,6.235199928283691,31.32,1.986399993300438,1.414093017578125
10059,680064,5131593,7,2022,1.1299999952316284,1.896399974822998,0.9532399773597716,6.830999851226807,16.65,2.13639996945858,1.4515953063964844
10060,681564,5131593,7,2022,1.1299999952316284,2.0463998317718506,0.9119899868965148,2.318399891257286,16.830000000000002,2.286399826407433,1.4890975952148438
10061,683064,5131593,7,2022,1.1299999952316284,2.0899999141693115,0.8999999761581421,2.988899946212769,53.64,2.3299999088048935,1.5
10062,684564,5131593,7,2022,1.1299999952316284,2.0899999141693115,0.8999999761581421,5.945400238037109,8.280000000000001,2.3299999088048935,1.5
10063,686064,5131593,7,2022,1.1324000358581543,2.0899999141693115,0.9088000059127808,8.070300102233887,12.78,2.3299999088048935,1.5016021728515625
10064,687564,5131593,7,2022,1.1886500120162964,2.0899999141693115,1.115049958229065,0.940500020980835,6.210000000000001,2.3299999088048935,1.539104461669922
10065,689064,5131593,7,2022,1.2448999881744385,2.0899999141693115,1.321300029754639,0,2.610000000000003,2.3299999088048935,1.5766067504882813
10066,690564,5131593,7,2022,1.303022861480713,2.0899999141693115,1.4500000476837158,0,3.33,2.3299999088048935,1.6139869689941406
10067,692064,5131593,7,2022,1.3642537593841553,2.0899999141693115,1.4500000476837158,0.10620000958442688,1.08,2.3299999088048935,1.6511688232421875
10068,693564,5131593,7,2022,1.4254846572875977,2.0899999141693115,1.4500000476837158,1.500300049781799,3.51,2.3299999088048935,1.6883468627929688
10069,695064,5131593,7,2022,1.4178582429885864,2.0899999141693115,1.5138400793075562,0.00630000000819563,-1.44,2.3299999088048935,1.699382781982422
10070,696564,5131593,7,2022,1.3820157051086426,2.0899999141693115,1.6038401126861572,-2.94569993019104,-7.02,2.3299999088048935,1.6997032165527344
10071,698064,5131593,7,2022,1.349339246749878,2.0899999141693115,1.6861600875854492,-2.3642999827861786,5.04,2.3299999088048935,1.7022476196289063
10072,699564,5131593,7,2022,1.3877007961273191,2.0899999141693115,1.596160054206848,-18.62820054590702,-20.34,2.3299999088048935,1.7546730041503906
10073,701064,5131593,7,2022,1.4260624647140503,2.0899999141693115,1.506160020828247,-1.3490999937057495,-4.05,2.3299999088048935,1.807098388671875
10074,702564,5131593,7,2022,1.4838401079177856,2.056061267852783,1.4500000476837158,2.7107999324798584,0,2.270381987094879,1.8116188049316408
10075,704064,5131593,7,2022,1.5738400220870972,1.9657987356185913,1.4500000476837158,4.0391998291015625,1.89,2.1118235290050507,1.7366218566894531
10076,705564,5131593,7,2022,1.6638400554656982,1.875536322593689,1.4500000476837158,0,0.09,1.9532651752233503,1.6616325378417969
10077,707064,5131593,7,2022,1.7964000701904297,1.8069262504577637,1.4500000476837158,-1.1384999752044678,-1.89,1.8648037500679493,1.6558380126953125
10078,708564,5131593,7,2022,1.9463999271392824,1.747188687324524,1.4500000476837158,-0.09269999712705612,-4.59,1.8050661869347095,1.67840576171875
10079,710064,5131593,7,2022,2.0797598361968994,1.690000057220459,1.4500000476837158,0,-2.88,1.7474315166473389,1.697772979736328
10080,711564,5131593,7,2022,1.8397599458694456,1.690000057220459,1.4500000476837158,0.10980000346899033,0,1.7369774542748928,1.6453361511230469
10081,713064,5131593,7,2022,1.5997600555419922,1.690000057220459,1.4500000476837158,0.30329999327659607,0.72,1.7265233919024467,1.5928993225097656
10082,714564,5131593,7,2022,1.4500000476837158,1.6561599969863892,1.4500000476837158,0.6057000160217285,2.7,1.686159996315837,1.61383056640625
10083,716064,5131593,7,2022,1.4500000476837158,1.5661600828170776,1.4500000476837158,0,0.45,1.5961600821465254,1.75653076171875
10084,717564,5131593,7,2022,1.4500000476837158,1.4761600494384766,1.4500000476837158,0.13590000569820404,5.04,1.5061600487679243,1.89923095703125
10085,719064,5131593,7,2022,1.4500000476837158,1.4500000476837158,1.4500000476837158,0,5.76,1.4800000470131636,1.8926849365234375
10120,462564,5130093,16,2022,2.0899999141693115,2.0899999141693115,2.0899999141693115,3.71429991722107,15.84,4.179999828338623,-0.9864711761474608
10121,464064,5130093,16,2022,2.0899999141693115,2.0899999141693115,2.0899999141693115,0.08550000190734863,16.919999999999998,4.179999828338623,-1.1730995178222656
10122,465564,5130093,16,2022,2.0899999141693115,2.0899999141693115,2.0899999141693115,3.950099796056747,16.29,4.179999828338623,-1.3597278594970703
10123,467064,5130093,16,2022,2.0899999141693115,2.0899999141693115,2.0899999141693115,1.9773001074790957,9.089999999999998,4.179999828338623,-1.4139671325683594
10124,468564,5130093,16,2022,2.0899999141693115,2.0899999141693115,2.0899999141693115,3.2489999532699585,8.46,4.179999828338623,-1.4139556884765625
10125,470064,5130093,16,2022,2.0899999141693115,2.0899999141693115,2.0899999141693115,2.6477999687194824,11.7,4.179999828338623,-1.418781280517578
10126,471564,5130093,16,2022,2.0899999141693115,2.0899999141693115,2.0899999141693115,3.078000068664551,9.63,4.179999828338623,-1.532148361206055
10127,473064,5130093,16,2022,2.0899999141693115,2.0899999141693115,2.0899999141693115,1.0467000007629397,4.679999999999996,4.179999828338623,-1.6455154418945313
10128,474564,5130093,16,2022,2.0899999141693115,2.0899999141693115,2.0899999141693115,-0.37800002098083496,5.220000000000002,4.179999828338623,-1.6874046325683594
10129,476064,5130093,16,2022,2.0899999141693115,2.0899999141693115,2.0899999141693115,6.564599916338921,16.020000000000003,4.179999828338623,-1.6106681823730469
10130,477564,5130093,16,2022,2.0899999141693115,2.0899999141693115,2.0899999141693115,4.517999887466431,8.280000000000001,4.179999828338623,-1.5339317321777344
10131,479064,5130093,16,2022,2.0899999141693115,2.0899999141693115,2.0899999141693115,0.2475000023841858,1.4399999999999975,4.179999828338623,-1.484405517578125
10132,480564,5130093,16,2022,2.0899999141693115,2.0899999141693115,2.0899999141693115,1.6019999980926514,13.77,4.179999828338623,-1.4460315704345703
10133,482064,5130093,16,2022,2.0899999141693115,2.0899999141693115,2.0899999141693115,4.000500202178955,16.11,4.179999828338623,-1.412456512451172
10134,483564,5130093,16,2022,2.0899999141693115,2.0899999141693115,2.0899999141693115,3.0861001014709473,11.88,4.179999828338623,-1.486589431762695
10135,485064,5130093,16,2022,2.0899999141693115,2.0899999141693115,2.0899999141693115,2.4695999920368195,1.8900000000000008,4.179999828338623,-1.5607223510742188
10136,486564,5130093,16,2022,2.0899999141693115,2.0899999141693115,2.0899999141693115,3.12389999628067,17.82,4.179999828338623,-1.6486282348632813
10137,488064,5130093,16,2022,2.0899999141693115,2.0899999141693115,2.0899999141693115,1.138499952852726,15.84,4.179999828338623,-1.7593917846679688
10138,489564,5130093,16,2022,2.0899999141693115,2.0899999141693115,2.0899999141693115,0.4887000024318695,7.470000000000006,4.179999828338623,-1.8701534271240232
10139,491064,5130093,16,2022,2.0899999141693115,2.0899999141693115,2.0899999141693115,0.7137000113725662,9.630000000000004,4.179999828338623,-2.06317138671875
10140,492564,5130093,16,2022,2.0899999141693115,2.0899999141693115,2.0899999141693115,0.5813999772071838,9.81,4.179999828338623,-2.2898941040039063
10141,494064,5130093,16,2022,2.0899999141693115,2.0899999141693115,2.0899999141693115,2.203200042247772,9.27,4.179999828338623,-2.508581161499023
10142,495564,5130093,16,2022,2.0899999141693115,2.0899999141693115,2.0899999141693115,1.236600041389465,5.219999999999999,4.179999828338623,-2.546966552734375
10143,497064,5130093,16,2022,2.0899999141693115,2.0899999141693115,2.0899999141693115,1.8891000151634216,6.659999999999999,4.179999828338623,-2.5853538513183594
10144,498564,5130093,16,2022,2.0899999141693115,2.0899999141693115,2.0899999141693115,1.0529999732971191,9.63,4.179999828338623,-2.678171157836914
10145,500064,5130093,16,2022,2.0899999141693115,2.0899999141693115,2.0899999141693115,1.242000050842762,7.379999999999999,4.179999828338623,-2.8613224029541016
10146,501564,5130093,16,2022,2.0899999141693115,2.0899999141693115,2.0899999141693115,0.7299000173807144,3.06,4.179999828338623,-3.044475555419922
10147,503064,5130093,16,2022,2.0899999141693115,1.9835999011993408,2.0899999141693115,-0.3950999975204468,4.409999999999997,4.073599815368652,-3.2028656005859375
10148,504564,5130093,16,2022,2.0899999141693115,1.8336000442504885,2.0899999141693115,0.5840999856591225,2.520000000000003,3.9235999584198,-3.35110855102539
10149,506064,5130093,16,2022,2.0837488174438477,1.690000057220459,2.0899999141693115,-0.2303999960422516,1.4400000000000048,3.7799999713897705,-3.5011749267578125
10150,507564,5130093,16,2022,1.9372363090515137,1.690000057220459,2.0899999141693115,0.5598000288009644,0.9000000000000057,3.7799999713897705,-3.69217300415039
10151,509064,5130093,16,2022,1.7907238006591797,1.690000057220459,2.0899999141693115,1.172700047492981,5.31,3.7799999713897705,-3.8831729888916016
10152,510564,5130093,16,2022,1.754388689994812,1.690000057220459,2.0899999141693115,0.12960000336170197,1.8899999999999997,3.7799999713897705,-4.07252311706543
10153,512064,5130093,16,2022,1.900901198387146,1.690000057220459,2.0899999141693115,-0.15570001304149628,2.52,3.7799999713897705,-4.2591400146484375
10154,513564,5130093,6,2022,2.0474135875701904,1.690000057220459,2.0899999141693115,0.17640001326799393,1.709999999999999,3.7799999713897705,-4.445756912231445
10155,515064,5130093,6,2022,2.0899999141693115,1.690000057220459,2.0899999141693115,0.5472000241279602,2.7,3.7799999713897705,-4.47215461730957
10156,516564,5130093,6,2022,2.0899999141693115,1.690000057220459,2.0899999141693115,0.19169999659061432,1.8899999999999997,3.7799999713897705,-4.432897567749023
10157,518064,5130093,6,2022,2.0899999141693115,1.6964000463485718,2.0899999141693115,0.2565000057220459,0.54,3.780148863792419,-4.392002105712891
10158,519564,5130093,6,2022,2.0899999141693115,1.846400022506714,2.0899999141693115,0.2879999876022339,1.08,3.783636331558227,-4.31439208984375
10159,521064,5130093,6,2022,2.0899999141693115,1.996399998664856,2.0899999141693115,3.2967000007629395,11.61,3.787123799324035,-4.236785888671875
10160,522564,5130093,6,2022,2.0899999141693115,2.0349111557006836,2.0899999141693115,0.7703999914228916,4.949999999999999,3.675647258758545,-4.049983978271484
10161,524064,5130093,6,2022,2.0899999141693115,1.8883987665176392,2.0899999141693115,0.8451000303030014,4.5,3.3733794689178467,-3.681970596313477
10162,525564,5130093,6,2022,2.0899999141693115,1.7418863773345947,2.0899999141693115,0.6101999878883362,2.07,3.0711116790771484,-3.3139572143554688
10163,527064,5130093,6,2022,2.0899999141693115,1.6993000507354736,2.0899999141693115,0.4805999994277954,4.5,2.982201099395752,-3.0980987548828125
10164,528564,5130093,6,2022,2.0899999141693115,1.6993000507354736,2.0899999141693115,2.2446000576019287,6.93,2.980718970298767,-2.944591522216797
10165,530064,5130093,6,2022,2.0899999141693115,1.6993000507354736,2.0899999141693115,3.5136001110076904,9.72,2.979300022125244,-2.794321060180664
10166,531564,5130093,6,2022,2.0899999141693115,1.6993000507354736,2.0899999141693115,3.8708999156951904,14.22,2.979300022125244,-2.716712951660156
10167,533064,5130093,6,2022,2.0899999141693115,1.6993000507354736,2.0899999141693115,7.530299961566925,43.74,2.979300022125244,-2.6391029357910156
10168,534564,5130093,6,2022,2.0899999141693115,1.697988748550415,2.0899999141693115,22.56300024688244,58.86,2.9779887199401855,-2.47918701171875
10169,536064,5130093,6,2022,2.0899999141693115,1.694501280784607,2.0899999141693115,22.498199462890625,42.12,2.9745012521743774,-2.182680130004883
10170,537564,5130093,6,2022,2.0899999141693115,1.6910138130187988,2.0899999141693115,3.0959999561309814,16.11,2.9710137844085693,-1.8861713409423828
10171,539064,5130093,6,2022,2.0899999141693115,1.690000057220459,2.0899999141693115,3.9339002072811127,17.55,2.9700000286102295,-1.7690563201904297
10172,540564,5130093,6,2022,2.0899999141693115,1.690000057220459,2.0899999141693115,6.894000053405762,21.42,2.9700000286102295,-1.7254524230957031
10173,542064,5130093,6,2022,2.0899999141693115,1.690000057220459,2.0899999141693115,3.3461999893188477,2.34,2.9700000286102295,-1.666330337524414
10174,543564,5130093,6,2022,2.0899999141693115,1.690000057220459,2.0899999141693115,7.677000045776367,16.2,2.9700000286102295,-1.2590599060058594
10175,545064,5130093,6,2022,2.0899999141693115,1.690000057220459,2.0899999141693115,4.309200048446655,21.6,2.9700000286102295,-0.8517894744873047
10176,546564,5130093,6,2022,2.088688611984253,1.690000057220459,2.0899999141693115,4.924800142645836,15.48,2.9700000286102295,-0.5543689727783203
10177,548064,5130093,6,2022,2.0852010250091553,1.690000057220459,2.0899999141693115,3.181500092148781,13.05,2.9700000286102295,-0.4392585754394531
10178,549564,5130093,6,2022,2.0817136764526367,1.690000057220459,2.0899999141693115,3.0752999782562256,15.659999999999998,2.9700000286102295,-0.3241462707519531
10179,551064,5130093,6,2022,1.976773738861084,1.690000057220459,2.0899999141693115,1.38510000705719,2.2500000000000004,2.9700000286102295,-0.03149986267089844
10180,552564,5130093,6,2022,1.8302613496780396,1.690000057220459,2.0899999141693115,0.5454000234603882,3.42,2.9700000286102295,0.33389854431152344
10181,554064,5130093,6,2022,1.690000057220459,1.690000057220459,2.0899999141693115,0,3.6000000000000005,2.9700000286102295,0.6867961883544922
10182,555564,5130093,6,2022,1.690000057220459,1.690000057220459,2.0899999141693115,2.324700117111206,6.389999999999999,2.9700000286102295,0.7591838836669922
10183,557064,5130093,6,2022,1.690000057220459,1.690000057220459,2.0899999141693115,16.737300872802734,23.85,2.9700000286102295,0.831573486328125
10184,558564,5130093,6,2022,1.746399998664856,1.746399998664856,2.0899999141693115,0,8.46,3.0057417154312134,0.7957496643066406
10185,560064,5130093,6,2022,1.896399974822998,1.896399974822998,2.0899999141693115,-1.1124000549316406,-1.8,3.100799560546875,0.5803375244140625
10186,561564,5130093,6,2022,2.0463998317718506,2.0463998317718506,2.0899999141693115,3.118499994277954,11.16,3.1958571672439575,0.3649272918701172
10187,563064,5130093,6,2022,2.0899999141693115,2.0899999141693115,2.0899999141693115,10.038599967956545,56.60999999999999,3.222559690475464,0.19591522216796875
10188,564564,5130093,6,2022,2.0899999141693115,2.0899999141693115,2.0899999141693115,5.449499845504761,48.42,3.221251964569092,0.04591751098632812
10189,566064,5130093,6,2022,2.0899999141693115,2.0899999141693115,2.0899999141693115,8.854200161993504,35.550000000000004,3.21999990940094,-0.1040058135986328
10190,567564,5130093,6,2022,2.0899999141693115,2.0899999141693115,2.0899999141693115,4.458600103855133,11.43,3.21999990940094,-0.2522602081298828
10191,569064,5130093,6,2022,2.0899999141693115,2.0899999141693115,2.0899999141693115,2.90610009431839,20.879999999999995,3.21999990940094,-0.4005146026611328
10192,570564,5130093,6,2022,2.0899999141693115,2.0899999141693115,2.0899999141693115,2.629800036549568,22.410000000000004,3.21999990940094,-0.4933509826660156
10193,572064,5130093,6,2022,2.0899999141693115,2.0899999141693115,2.0899999141693115,3.3317999839782715,6.39,3.21999990940094,-0.49422454833984375
10194,573564,5130093,6,2022,2.0899999141693115,2.0899999141693115,2.0899999141693115,0.6506999731063843,3.960000000000001,3.21999990940094,-0.49509620666503906
10195,575064,5130093,6,2022,2.0899999141693115,2.0899999141693115,2.0899999141693115,7.03439998626709,13.32,3.21999990940094,-0.4421463012695313
10196,576564,5130093,6,2022,2.0899999141693115,2.0899999141693115,2.0899999141693115,1.764899969100952,5.76,3.21999990940094,-0.3671417236328125
10197,578064,5130093,6,2022,2.0899999141693115,2.0899999141693115,2.0899999141693115,5.632199764251709,7.56,3.216405510902405,-0.2874107360839844
10198,579564,5130093,6,2022,2.0899999141693115,2.0899999141693115,2.0899999141693115,3.4946999549865723,5.58,3.132160782814026,-0.1016559600830078
10199,581064,5130093,6,2022,2.0899999141693115,2.0899999141693115,2.0899999141693115,2.63700008392334,3.24,3.047916054725647,0.08410072326660156
10200,582564,5130093,10,2022,2.0899999141693115,2.0899999141693115,2.0899999141693115,8.496899709105492,22.95,2.9953473806381226,0.2272243499755859
10201,584064,5130093,10,2022,2.0899999141693115,2.0899999141693115,2.0899999141693115,9.502199992537498,38.61,2.9953473806381226,0.2996044158935547
10202,585564,5130093,10,2022,2.0899999141693115,2.0899999141693115,2.0899999141693115,1.3068000078201294,5.13,2.9953473806381226,0.3719825744628906
10203,587064,5130093,26,2022,2.0899999141693115,2.0899999141693115,2.0899999141693115,2.6675999760627747,7.829999999999999,2.9679434299468994,0.47157859802246094
10204,588564,5130093,26,2022,2.0899999141693115,2.0899999141693115,2.0899999141693115,9.528300285339355,13.68,2.9293099641799927,0.5823326110839844
10205,590064,5130093,26,2022,2.0899999141693115,2.0899999141693115,2.0899999141693115,6.814799785614014,5.31,2.8922877311706543,0.69025421142578125
10206,591564,5130093,26,2022,2.0899999141693115,2.0899999141693115,2.0899999141693115,26.150400161743164,25.56,2.89141583442688,0.7347316741943359
10207,593064,5130093,26,2022,2.0899999141693115,2.0899999141693115,2.0899999141693115,21.374099135398865,21.06,2.8905439972877502,0.7792110443115234
10208,594564,5130093,26,2022,2.0899999141693115,2.0899999141693115,2.0899999141693115,27.006299674510956,27.9,2.8776049613952637,0.8627128601074219
10209,596064,5130093,26,2022,2.0899999141693115,2.0899999141693115,2.0899999141693115,3.553200006484986,6.300000000000001,2.8446396589279175,1.010976791381836
10210,597564,5130093,26,2022,2.0899999141693115,2.0899999141693115,2.0899999141693115,9.64080047607422,16.38,2.8116742968559265,1.15924072265625
10211,599064,5130093,26,2022,1.9860737323760984,2.0899999141693115,2.0899999141693115,2.888099953532219,4.859999999999999,2.7787089943885803,1.2301750183105469
10212,600564,5130093,26,2022,1.8395613431930544,2.0899999141693115,2.0899999141693115,10.528200149536133,19.89,2.745743691921234,1.2694206237792969
10213,602064,5130093,26,2022,1.6991512775421145,2.0899999141693115,2.0899999141693115,9.368100181221962,22.05,2.712934672832489,1.30859375
10214,603564,5130093,26,2022,1.6956638097763062,2.0899999141693115,2.0899999141693115,8.342099726200104,9.72,2.68363219499588,1.3460941314697266
10215,605064,5130093,26,2022,1.6921762228012085,2.0899999141693115,2.0899999141693115,5.970600128173828,9.72,2.6543297171592712,1.3835983276367188
10216,606564,5130093,26,2022,1.6569467782974243,2.0899999141693115,2.0899999141693115,4.454100072383881,10.080000000000002,2.6462103128433228,1.5178298950195313
10217,608064,5130093,26,2022,1.5690393447875977,2.0899999141693115,2.0899999141693115,5.639400243759155,14.22,2.6732459664344788,1.8125953674316408
10218,609564,5130093,6,2022,1.4811317920684814,2.0899999141693115,2.0899999141693115,8.601300239562988,10.35,2.70028156042099,2.1073570251464844
