spc_id,year,spc_type,selected_by,test_col,x,y,P.Sgreen,P.Snir,P.Snir.rg,N_savg,N_ctr,ovlp.area,dswe.area,elev.abv,postOcc,preOcc,dsweSept7
3653791,2021,em_veg,annotated,0,625005,5070075,0.0476239990234375,0.0834510009765625,8.328187325000764e-6,33.68586730957031,10.829875946044922,900,66600,0.2161865234375,1,1,3
3653796,2021,em_veg,annotated,0,625005,5069955,0.0547760009765625,0.117806005859375,1.175783710241318e-5,72.8138656616211,15.576981544494627,900,66600,0.0111083984375,0.911764681339264,1,4
3653876,2021,deep_viz,annotated,0,625065,5070135,0.042525,0.04626600036621094,4.613178339004517e-6,27.48752212524414,6.226446628570557,900,66600,0.2806396484375,1,1,1
3653887,2021,dry,annotated,0,625065,5069925,0.06659600219726562,0.25745,2.5708231430053712e-5,83.150970458984375,33.745304107666016,900,66600,-0.6463623046875,0.0625,0.7777777910232544,5
3653914,2021,dry,annotated,0,625095,5070195,0.07192100219726562,0.202343994140625,2.020537748813629e-5,82.9113540649414,15.762176513671877,0,66600,-3.1292724609375,0.03125,0,5
3653926,2021,deep_viz,annotated,0,625065,5070015,0.04061199951171875,0.04541199951171875,4.527609031200409e-6,44.484622955322266,10.89988136291504,900,66600,0.2806396484375,1,1,1
3654006,2021,deep_viz,annotated,0,625095,5070075,0.04145299987792968,0.04266199951171875,4.253150676488876e-6,23.552335739135746,7.689751148223877,900,66600,0.2806396484375,1,1,1
3653815,2021,em_veg,annotated,0,625035,5070345,0.0892969970703125,0.2265010009765625,2.2620622107982635e-5,104.73577880859376,10.343976974487305,0,1800,-0.5714111328125,0,0,5
3653816,2021,dry,annotated,0,625005,5070315,0.07101400146484375,0.15472900390625,1.544752272844315e-5,77.94580841064453,13.550151824951172,900,1800,-0.2203369140625,0.5555555820465088,0.5454545617103577,4
3653667,2021,dry,annotated,0,624885,5070345,0.111047998046875,0.2939070068359375,2.9364828019142152e-5,94.76021575927734,8.243095397949219,0,1800,-2.45556640625,0,0,5
3653678,2021,em_veg,annotated,0,624915,5070315,0.06111699829101563,0.13360999755859376,1.3338196210861206e-5,86.4068832397461,17.186796188354492,900,1800,-0.0419921875,0.35483869910240173,0.4000000059604645,4
3653683,2021,dry,annotated,0,624915,5070765,0.076977001953125,0.1954010009765625,1.951274278640747e-5,109.7145004272461,19.27222442626953,900,13500,-1.08575439453125,0.03030303120613098,0.1111111119389534,5
3653684,2021,dry,annotated,0,624915,5070645,0.0640989990234375,0.14206600341796874,1.4181888241767883e-5,109.86459350585938,36.3842887878418,900,13500,-0.41741943359375,0.21875,0.3333333432674408,5
3653759,2021,em_veg,annotated,0,624975,5071245,0.05728099975585937,0.12984599609375,1.2961103963851928e-5,61.11952209472656,26.97409439086914,900,11700,0.05328369140625,0.4333333373069763,0.5555555820465088,4
3653809,2021,em_veg,annotated,0,625035,5071275,0.07409299926757812,0.1914449951171875,1.9114171798229218e-5,99.2726058959961,20.34825134277344,900,11700,-0.239990234375,0.0714285746216774,0.2222222238779068,5
3653836,2021,em_veg,annotated,0,625065,5071185,0.07032999877929688,0.15593399658203125,1.556735696077347e-5,72.155059814453125,71.63677978515625,900,11700,0.1121826171875,0.09677419066429138,0.5555555820465088,5
3653637,2021,dry,annotated,0,624915,5071275,0.08224199829101562,0.2060360107421875,2.0574364910125733e-5,95.59842681884766,9.067008972167969,0,9900,-1.75689697265625,0,0,5
3652213,2021,dry,annotated,0,624495,5071665,0.07358900146484375,0.2166050048828125,2.1624599866867064e-5,84.644073486328125,4.794813632965088,900,13500,-0.8717041015625,0,0.27272728085517883,5
3653835,2021,dry,annotated,0,625035,5072025,0.09165999755859376,0.314072998046875,3.137486631155014e-5,99.85208892822266,5.312206268310547,0,900,0.3770751953125,0,0,5
3653044,2021,em_veg,annotated,0,624675,5072505,0.08550999755859374,0.177943994140625,1.7771950426101684e-5,80.775787353515625,31.292909622192383,900,17100,-0.2076416015625,0.4482758641242981,0.5,4
3653290,2021,em_veg,annotated,0,624765,5072565,0.09038499755859376,0.1982699951171875,1.9805800111293793e-5,102.52305603027344,23.834941864013672,0,17100,-0.4598388671875,0.517241358757019,0.375,4
3653322,2021,dry,annotated,0,624765,5072505,0.05474199829101563,0.09508599853515624,9.487228298187256e-6,29.351207733154297,14.4554443359375,900,17100,0.106689453125,0.7931034564971924,0.75,3
3653532,2021,em_veg,annotated,0,624855,5072535,0.0517239990234375,0.0922239990234375,9.201065294742583e-6,32.18492126464844,14.457098007202148,900,17100,0.143798828125,0.4482758641242981,0.25,5
3653533,2021,dry,annotated,0,624855,5072505,0.08940399780273438,0.20776298828125,2.075158574104309e-5,89.93799591064453,24.824838638305664,900,17100,-0.3148193359375,0.13793103396892548,0.125,5
3653937,2021,dry,annotated,0,625065,5072895,0.079697998046875,0.2300949951171875,2.2983158943653107e-5,95.50997161865234,6.5608015060424805,900,9900,-0.1209716796875,0,0.125,5
3653964,2021,em_veg,annotated,0,625125,5072865,0.07393200073242187,0.2085330078125,2.0821805095672607e-5,86.6134262084961,4.8580217361450195,900,9900,-0.13079833984375,0.1515151560306549,0.10000000149011612,5
3653968,2021,em_veg,annotated,0,625125,5072925,0.07444199829101562,0.245747998046875,2.4540171287059784e-5,77.84071350097656,9.583292007446287,900,9900,-1.0555419921875,0.02941176481544971,0.10000000149011612,5
3653465,2021,dry,annotated,0,624825,5075085,0.1149699951171875,0.2528239990234375,2.5259249572753905e-5,79.268524169921875,4.027397155761719,0,4500,-4.10601806640625,0,0,5
3652545,2021,glint,annotated,0,624555,5076075,0.12444200439453124,0.3121610107421875,3.11852561712265e-5,117.62890625,19.330080032348633,0,9900,-1.27923583984375,0,0.5,5
3652601,2021,em_veg,annotated,0,624585,5076015,0.04289400024414062,0.09218900146484375,9.192303051948548e-6,150.8385009765625,1.5241568088531494,900,9900,0.1356201171875,0.20588235557079315,1,5
3652776,2021,dry,annotated,0,624645,5075985,0.08268300170898438,0.2778820068359375,2.7744641499519345e-5,95.75408935546876,3.564735174179077,0,9900,-2.9654541015625,0,0,5
3652812,2021,em_veg,annotated,0,624615,5076105,0.058097998046875,0.1225260009765625,1.222613818883896e-5,134.77886962890625,7.1490631103515625,900,9900,0.02685546875,0.20588235557079315,0.625,5
3652885,2021,em_veg,annotated,0,624645,5076045,0.08188099975585937,0.1929739990234375,1.9270362820625303e-5,132.7198486328125,8.728797912597656,900,9900,-0.2227783203125,0.1515151560306549,0.375,5
3653547,2021,em_veg,random_draw,0,624855,5076465,0.05908599853515625,0.133693994140625,1.334371718645096e-5,72.80216217041016,45.51214218139648,900,6300,0.059814453125,0.25806450843811035,0.125,5
3653462,2021,dry,annotated,0,624795,5077035,0.08578599853515625,0.22953701171875,2.29243976688385e-5,82.8782730102539,37.50173568725586,0,12600,-2.423095703125,0.03125,0.4285714328289032,5
3653555,2021,dry,annotated,0,624855,5076975,0.0603510009765625,0.17308399658203125,1.727810219526291e-5,68.1601333618164,61.572879791259766,900,12600,-0.578125,0.12903225421905518,0.4444444477558136,5
3653609,2021,terrain,annotated,0,624885,5077035,0.04146199951171875,0.09543699951171876,9.516745710372924e-6,111.58821105957033,44.73894882202149,900,12600,0.317138671875,0.09677419066429138,0.5714285969734192,5
3653700,2021,dry,annotated,0,624915,5077035,0.07394099731445312,0.2237070068359375,2.2333327350616457e-5,89.42859649658203,37.92121887207031,900,12600,-1.242431640625,0.03448275849223137,0,5
3666445,2021,dry,annotated,0,627555,5087685,0.09000700073242188,0.186752001953125,1.8655136978626253e-5,162.96910095214844,3.2395379543304443,900,45900,0.123504638671875,0.0833333358168602,0,5
3665972,2021,em_veg,annotated,0,627555,5088675,0.06490900268554688,0.16338199462890626,1.6313444089889524e-5,129.4478302001953,145.28616333007813,0,2700,0.00439453124994315,0,0.1428571492433548,5
3665982,2021,dry,annotated,0,627555,5088615,0.07072100219726563,0.1640489990234375,1.638029914140701e-5,142.63909912109375,70.11510467529297,900,2700,-0.01065063476568184,0.09090909361839294,0.1428571492433548,5
3413336,2021,em_veg,random_draw,0,627375,5092905,0.0899530029296875,0.188452001953125,1.8813418276309968e-5,128.66281127929688,37.4329948425293,900,16200,0.002960205078125,0.1111111119389534,0,5
3413505,2021,em_veg,random_draw,0,627405,5092995,0.08155999755859375,0.2091419921875,2.087685755252838e-5,144.37896728515625,18.451047897338867,0,16200,-0.081634521484375,0.03448275849223137,0,5
3407550,2021,deep_water,random_draw,0,625965,5096235,0.05715399780273438,0.04920799865722656,4.910991649627686e-6,10.997003555297852,0.43455544114112854,900,4751100,0.078765869140625,1,1,1
3408028,2021,deep_water,random_draw,0,626085,5096145,0.0533780029296875,0.06301799926757813,6.289904780387878e-6,17.9393367767334,16.152368545532227,900,4751100,0.07550048828125,1,1,1
3408166,2021,deep_water,random_draw,0,626115,5095365,0.09329500122070312,0.328043994140625,3.276154257297516e-5,152.71861267089844,24.074098587036133,0,4751100,-1.035247802734375,0,0,5
3408216,2021,deep_water,random_draw,0,626115,5095545,0.09572999877929687,0.2474889892578125,2.472253113746643e-5,149.78712463378906,13.878387451171877,0,4751100,-0.2501220703125,0,0,5
3408662,2021,deep_water,random_draw,0,626235,5095275,0.04489299926757812,0.03370599975585937,4.19963239312172e-6,12.848322868347168,0.3771162033081054,900,4751100,0.078765869140625,1,1,1
3408700,2021,deep_water,random_draw,0,626235,5095455,0.0648719970703125,0.0925760009765625,9.244645149707794e-6,41.182071685791016,69.61913299560547,900,4751100,-0.084014892578125,0.91304349899292,0.4285714328289032,4
3408786,2021,deep_water,random_draw,0,626265,5096445,0.04478599853515625,0.03956900024414062,3.948467670679092e-6,12.911703109741213,0.46933841705322266,900,4751100,0.078765869140625,1,1,1
3408959,2021,deep_water,random_draw,0,626295,5095665,0.05370499877929687,0.04968399963378906,4.957775746583939e-6,12.179425239562988,1.2066313028335571,900,4751100,0.078765869140625,1,1,1
3410015,2021,deep_water,random_draw,0,626535,5094765,0.05887000122070313,0.06992000122070313,6.978519728183747e-6,22.49553680419922,65.83470916748047,900,4751100,0.030609130859375,1,1,1
3414139,2021,deep_water,random_draw,0,627555,5094495,0.0602239990234375,0.12901800537109376,1.2879843666553498e-5,73.4549560546875,184.5926513671875,900,4751100,-2.29779052734375,1,1,3
3407505,2021,dry,annotated,0,625965,5094705,0.09195599975585936,0.17043399658203126,1.702252404928207e-5,105.27982330322266,68.45771789550781,900,53100,-0.192535400390625,0.7142857313156128,0.5714285969734192,4
3407592,2021,deep_viz,annotated,0,625965,5094615,0.07973499755859376,0.04589500122070313,4.704934642314911e-6,13.998920440673828,0.01405505929142236,900,53100,0.0755615234375,1,1,1
3407715,2021,deep_viz,annotated,0,625995,5094555,0.07907000122070312,0.04408200073242187,4.67490977525711e-6,13.949703216552734,0.04813367873430252,900,53100,0.0755615234375,1,1,1
3407805,2021,dry,annotated,0,626025,5094465,0.06890800170898438,0.137677001953125,1.3746247038841247e-5,103.9542999267578,69.79295349121094,0,53100,-1.501068115234375,0,0,5
3408143,2021,dry,annotated,0,626115,5094495,0.06278599853515625,0.13353599853515624,1.333101687669754e-5,121.53234100341795,73.54186248779297,0,53100,-1.011627197265625,0,0,5
3407568,2021,dry,annotated,0,625995,5095245,0.07562899780273437,0.25152900390625,2.511935791730881e-5,126.03239440917967,238.9871826171875,0,20700,-2.748687744140625,0.2380952388048172,0.1428571492433548,4
3406642,2021,dry,annotated,0,625695,5096865,0.09426300048828123,0.25260400390625,2.523247463941574e-5,143.8966827392578,44.685420989990234,0,6300,-0.00103759765625,0,0,5
3406768,2021,terrain,annotated,0,625725,5096835,0.0437739990234375,0.08543099975585937,8.51966950893402e-6,34.526424407958984,23.91140365600586,900,6300,0.15594482421875,0.40740740299224854,0.5714285969734192,4
3406812,2021,dry,annotated,0,625755,5096775,0.08688099975585938,0.2128989990234375,2.1263672983646393e-5,136.2218780517578,72.80533599853516,0,6300,-0.01275634765625,0.03846153989434242,0,5
3407317,2021,em_veg,annotated,0,625905,5096835,0.04155,0.07484500122070313,7.462367985248565e-6,11.282526016235352,8.11776065826416,900,4500,0.02557373046875,0.47999998927116394,0.5714285969734192,3
3407608,2021,em_veg,annotated,0,625995,5097105,0.062972998046875,0.13488699951171876,1.3465312933921811e-5,103.0560073852539,149.56771850585938,900,4500,-6.103515625e-5,0.4000000059604645,0.1666666716337204,4
3407609,2021,dry,annotated,0,625995,5097045,0.09467000122070313,0.2437820068359375,2.4352972090244292e-5,145.4260711669922,16.11308479309082,900,4500,-0.035888671875,0,0,5
3403393,2021,deep_water,random_draw,0,624855,5098305,0.04592200012207031,0.03929500122070312,4.0747945481538776e-6,10.035711288452148,0.07146329432725906,900,549900,0.085235595703125,1,1,1
3403767,2021,deep_water,random_draw,0,624975,5098365,0.09665499877929688,0.24425400390625,2.4398371589183806e-5,133.2742156982422,133.43939208984375,0,549900,-1.195770263671875,0.05263157933950424,0,5
3404335,2021,deep_water,random_draw,0,625125,5098665,0.05105899963378906,0.07324299926757813,7.310554475784302e-6,13.799077987670898,16.518117904663086,900,549900,0.083831787109375,1,1,3
3404339,2021,deep_water,random_draw,0,625125,5098485,0.04852900085449219,0.04881499938964843,4.8718202227354046e-6,10.151318550109863,0.14019344747066498,900,549900,0.085235595703125,1,1,1
3404755,2021,deep_water,random_draw,0,625215,5097795,0.04557000122070313,0.03706300048828125,4.003123343586921e-6,11.980077743530272,0.504584550857544,900,549900,0.085235595703125,1,1,1
3405056,2021,deep_water,random_draw,0,625305,5098305,0.04595400085449219,0.03831199951171875,4.204114270806312e-6,9.986376762390137,0.06058345735073089,900,549900,0.085235595703125,1,1,1
3405078,2021,deep_water,random_draw,0,625305,5098155,0.054797998046875,0.07962100219726563,7.951050304174423e-6,39.014930725097656,50.2576789855957,900,549900,0.038360595703125,1,1,3
3406248,2021,deep_water,random_draw,0,625575,5097795,0.05608200073242187,0.0930530029296875,9.291495732069016e-6,46.61329650878906,131.2853546142578,900,549900,-0.2117919921875,1,1,4
3406544,2021,deep_water,random_draw,0,625665,5098035,0.05871400146484375,0.09418699951171874,9.405667390823364e-6,55.4914436340332,138.67161560058594,900,549900,0.04638671875,1,1,4
3406742,2021,deep_water,random_draw,0,625725,5097525,0.093652001953125,0.241431005859375,2.411854724407196e-5,123.5224838256836,95.492431640625,0,549900,-0.372650146484375,0.07692307978868484,0.6666666865348816,5
3407750,2021,deep_water,random_draw,0,626025,5097855,0.06283400268554687,0.137252001953125,1.36966006565094e-5,83.254638671875,77.83605194091797,900,20700,-0.096649169921875,0.6000000238418579,0.6666666865348816,4
3407850,2021,deep_water,random_draw,0,626055,5097915,0.04572099914550781,0.086697998046875,8.65072169303894e-6,18.241737365722656,28.47080993652344,900,20700,0.084075927734375,0.23999999463558197,0.1666666716337204,5
3408545,2021,deep_water,random_draw,0,626205,5097855,0.068452001953125,0.1503699951171875,1.501270421266556e-5,75.26270294189453,78.467620849609375,900,20700,-0.08447265625,0.9090909361839294,1,4
3406266,2021,dry,annotated,0,625605,5098395,0.0677780029296875,0.1313010009765625,1.310843159198761e-5,48.381744384765625,36.53492736816406,900,75600,-0.025665283203125,0.8846153616905212,1,4
3406288,2021,dry,annotated,0,625605,5098245,0.08923599853515625,0.2509010009765625,2.505783758878708e-5,139.5614013671875,21.867033004760746,900,75600,-1.41729736328125,0.125,0.3333333432674408,5
3406448,2021,deep_viz,annotated,0,625635,5098395,0.05228400268554687,0.05076400146484375,5.06422902226448e-6,16.261655807495117,0.7281460762023926,900,75600,0.16253662109375,1,1,1
3406463,2021,deep_viz,annotated,0,625635,5098305,0.05117799987792969,0.0456010009765625,4.549857935905457e-6,15.71555995941162,0.6355202198028564,900,75600,0.16253662109375,1,1,1
3406696,2021,dry,annotated,0,625725,5098155,0.08455700073242188,0.231164990234375,2.3082649581432345e-5,122.682373046875,34.66401290893555,900,75600,-1.271087646484375,0.3913043439388275,0.6666666865348816,4
3406810,2021,deep_viz,annotated,0,625725,5098215,0.05129500122070312,0.04984500122070312,4.972647556066513e-6,16.84864044189453,0.6015594005584717,900,75600,0.16253662109375,0.9523809552192688,1,1
3404235,2021,deep_viz,annotated,0,625095,5109645,0.0345,0.05360800170898437,5.346751523017883e-6,94.935150146484375,80.3134536743164,900,47700,0.05230712890625,0.8799999952316284,1,3
3404243,2021,deep_viz,annotated,0,625095,5109765,0.03137900085449219,0.03960799865722656,3.947960314750672e-6,22.906137466430664,1.0757899284362793,900,47700,0.05230712890625,0.9615384340286256,1,3
3404394,2021,deep_viz,annotated,0,625125,5109705,0.03059200134277344,0.03837999877929687,3.826077165603638e-6,29.887611389160156,14.21232795715332,900,47700,0.05230712890625,1,1,2
3404430,2021,em_veg,annotated,0,625125,5109795,0.0339489990234375,0.0499760009765625,4.984069190025329e-6,27.209701538085938,15.895042419433594,900,47700,0.05230712890625,0.739130437374115,1,3
3404545,2021,em_veg,annotated,0,625185,5109615,0.04284700012207031,0.07937000122070313,7.921250023841858e-6,74.75386047363281,114.57394409179688,900,47700,0.034332275390625,0.9200000166893004,1,3
3404661,2021,dry,annotated,0,625215,5109615,0.08401099853515626,0.19773299560546875,1.9751900911331177e-5,125.40111541748048,105.02088928222656,900,47700,-0.278350830078125,0.20000000298023224,0.6000000238418579,5
3404806,2021,em_veg,annotated,0,625245,5109735,0.05379600219726562,0.10751300048828125,1.0732959567308426e-5,77.43852233886719,128.3634796142578,900,47700,0.05230712890625,0.5199999809265137,1,5
3401787,2021,dry,annotated,0,624375,5116035,0.09788099975585936,0.237439990234375,2.3722200787067417e-5,128.6538543701172,88.455291748046875,0,1609200,-0.28961181640625,0,0.20000000298023224,5
3401876,2021,em_veg,annotated,0,624405,5116275,0.0882469970703125,0.0987739990234375,9.86485672354698e-6,50.24178695678711,83.464263916015625,900,1609200,0.050537109375,1,1,3
3402008,2021,deep_viz,annotated,0,624465,5116125,0.08355700073242188,0.05111400146484375,5.103227528929711e-6,29.087024688720703,0.7271155714988708,900,1609200,0.075897216796875,1,1,1
3402279,2021,dry,annotated,0,624525,5116275,0.08827100219726562,0.1693219970703125,1.691274838209152e-5,110.12490844726564,117.9584732055664,900,1609200,-0.0546875,0.6800000071525574,0.5714285969734192,4
3402333,2021,deep_viz,annotated,0,624525,5116215,0.084027001953125,0.05058599853515625,5.050422970056534e-6,28.597326278686523,0.5758333206176758,900,1609200,0.075897216796875,1,1,1
3402334,2021,em_veg,annotated,0,624555,5116155,0.08438099975585937,0.085625,8.550358287096023e-6,48.7051887512207,88.32232666015625,900,1609200,0.04522705078125,1,1,3
3402426,2021,em_veg,annotated,0,624585,5116275,0.08244400024414063,0.11972099609375,1.1956121369600295e-5,77.44261932373047,138.7664031982422,900,1609200,0.022216796875,0.9583333134651184,1,3
3402588,2021,dry,annotated,0,624615,5116095,0.09425800170898438,0.2435469970703125,2.4329775586128236e-5,121.79623413085938,118.76168823242188,0,1609200,-0.561553955078125,0,0,5
3402614,2021,deep_viz,annotated,0,624615,5116215,0.07580399780273438,0.05305399780273438,5.296530311107635e-6,42.024173736572266,1.900163173675537,900,1609200,0.075897216796875,1,1,1
1715711,2021,em_veg,random_draw,0,624405,5120205,0.07464400024414063,0.15771500244140624,1.5749805960655214e-5,123.3482894897461,57.551021575927734,0,12600,0.12701416015625,0,0,5
1715718,2021,em_veg,random_draw,0,624405,5120085,0.07563300170898438,0.14286099853515624,1.4266506381034852e-5,137.31028747558594,34.37023162841797,0,12600,-0.349700927734375,0,0,5
1715891,2021,em_veg,random_draw,0,624555,5120115,0.06816900024414063,0.13724300537109374,1.3704002022743226e-5,123.8208465576172,30.683578491210938,0,12600,0.303436279296875,0.0416666679084301,0,5
1720737,2021,glint,annotated,0,648975,5138475,0.12113499755859376,0.2248820068359375,2.2466651418209076e-5,137.98931884765625,14.989633560180664,900,32400,-0.057098388671875,0,0,5
1706688,2021,glint,annotated,0,615825,5144085,0.09189500122070313,0.2109699951171875,2.10828872859478e-5,72.57440185546875,77.09635925292969,900,82800,0.732391357421875,0.774193525314331,1,4
1706928,2021,dry,annotated,0,615885,5144145,0.06884299926757813,0.2889169921875,2.885295265436173e-5,136.6852569580078,183.6631317138672,0,82800,-2.9365234375,0,0,5
1595978,2021,dry,annotated,0,612465,5143905,0.0680030029296875,0.14434100341796874,1.4413979840278626e-5,81.21819305419922,96.680267333984375,900,72900,-0.091766357421875,0.7931034564971924,0.75,4
1591916,2021,em_veg,annotated,0,609615,5143665,0.07684500122070312,0.17976300048828123,1.7954509286880495e-5,139.23471069335938,79.85697937011719,900,1800,-0.03582763671875,0.4583333432674408,0.20000000298023224,4
1592110,2021,em_veg,annotated,0,609645,5143665,0.05566699829101562,0.112327001953125,1.1209940400123596e-5,96.21275329589844,161.4986572265625,900,1800,0.035797119140625,0.47826087474823,0.20000000298023224,4
1586690,2021,em_veg,random_draw,0,607815,5143875,0.09867100219726564,0.23141201171875,2.3123510736227035e-5,164.65347290039065,49.56440734863281,900,6300,-0.009979248046875,0.03333333507180214,0,5
1586747,2021,em_veg,random_draw,0,607875,5143995,0.08311599731445313,0.199252001953125,1.990740564227104e-5,161.27963256835938,59.79893112182617,0,6300,-0.0169677734375,0,0,5
1582573,2021,deep_water,random_draw,0,606645,5144295,0.105643994140625,0.2492260009765625,2.489836919307709e-5,159.5430908203125,16.845739364624023,0,162000,-0.30419921875,0,0.1666666716337204,5
1582776,2021,deep_water,random_draw,0,606765,5144265,0.1027719970703125,0.2954570068359375,2.952036546230316e-5,112.55825805664064,6.466778755187988,0,162000,-2.927734375,0,0,5
1582861,2021,deep_water,random_draw,0,606825,5144385,0.06346199951171876,0.15249200439453126,1.5229181962013244e-5,91.56937408447266,101.49031066894533,900,162000,-0.0587158203125,0.8148148059844971,0.6666666865348816,4
1582927,2021,deep_water,random_draw,0,606825,5144505,0.0415,0.089172998046875,8.903234351873398e-6,10.95541286468506,51.962982177734375,900,162000,0.129058837890625,0.8275862336158752,0.3333333432674408,4
1583012,2021,deep_water,random_draw,0,606855,5144625,0.04933099975585937,0.10646099853515624,1.06293082010746e-5,60.5940055847168,104.87458038330078,900,162000,0.056640625,0.9655172228813172,0.8333333134651184,3
1583015,2021,deep_water,random_draw,0,606855,5144175,0.057347998046875,0.1263219970703125,1.26142624437809e-5,114.74081420898438,138.36489868164065,900,162000,0.025177001953125,0.8148148059844971,0.6666666865348816,4
1583307,2021,deep_water,random_draw,0,606945,5144355,0.03049599914550781,0.04560299987792968,4.5495737028121955e-6,3.658160924911499,0.07031001895666122,900,162000,0.145355224609375,1,0.8333333134651184,3
1583397,2021,deep_water,random_draw,0,606945,5144265,0.03295499877929687,0.05141300048828125,5.1302882397174835e-6,7.997152328491211,12.358794212341309,900,162000,0.145355224609375,0.9642857313156128,0.6666666865348816,3
1583493,2021,deep_water,random_draw,0,607005,5144625,0.03428200073242187,0.05906300048828125,5.894489302635193e-6,6.2813496589660645,21.499284744262695,900,162000,0.14434814453125,1,0.8333333134651184,3
1583558,2021,deep_water,random_draw,0,607005,5144535,0.06268200073242187,0.15701700439453126,1.5680490469932557e-5,99.8601303100586,77.8182144165039,900,162000,-0.65985107421875,0.4137931168079376,0.1666666716337204,5
1583094,2021,deep_water,random_draw,0,606885,5144055,0.06414299926757812,0.146643994140625,1.4644157266616822e-5,74.61197662353516,106.52066040039064,900,8100,0.046630859375,0.6896551847457886,0.4000000059604645,4
1583456,2021,deep_water,random_draw,0,607005,5144085,0.09263599853515624,0.2182530029296875,2.180108736515045e-5,145.60302734375,22.4141788482666,0,8100,-0.116058349609375,0.0714285746216774,0,5
1582037,2021,dry,annotated,0,606435,5143785,0.08886699829101563,0.2046579956054687,2.0442560982704163e-5,145.0817108154297,87.896697998046875,900,9000,0.00738525390625,0.3571428656578064,0.4000000059604645,4
1577932,2021,deep_water,random_draw,0,604815,5143875,0.05492899780273437,0.08239199829101562,8.223355085849762e-6,69.57491302490234,119.182373046875,900,298800,0.129302978515625,0.8928571343421936,1,3
1577997,2021,deep_water,random_draw,0,604875,5144025,0.05708599853515625,0.10210999755859376,1.0192536038160325e-5,67.28666687011719,125.28619384765624,900,298800,0.080474853515625,0.9642857313156128,1,3
1578277,2021,deep_water,random_draw,0,604995,5143845,0.06662999877929687,0.13602099609375,1.358275587916374e-5,98.7414779663086,121.71033477783205,900,298800,0.04058837890625,0.6666666865348816,1,4
1578297,2021,deep_water,random_draw,0,604995,5143995,0.1196969970703125,0.2935669921875,2.9333831577301023e-5,139.80035400390625,34.022762298583984,0,298800,-0.44281005859375,0.03703703731298447,0,5
1578633,2021,deep_water,random_draw,0,605085,5143725,0.07836099853515625,0.1790699951171875,1.7885571930408478e-5,105.7024383544922,87.76335906982422,900,298800,-0.02191162109375,0.1428571492433548,0.6666666865348816,5
1578682,2021,deep_water,random_draw,0,605115,5143815,0.05260900268554688,0.07801500244140624,7.78609316110611e-6,55.48765182495117,102.00708770751952,900,298800,0.101715087890625,0.5925925970077515,0.5,4
1578924,2021,deep_water,random_draw,0,605205,5143725,0.05044599914550781,0.05228099975585938,5.217510452270508e-6,13.012455940246582,6.7552642822265625,900,298800,0.138214111328125,0.8518518805503845,1,3
1579078,2021,deep_water,random_draw,0,605295,5143635,0.04855799865722656,0.04248800048828125,4.23873926281929e-6,19.176677703857425,29.35358238220215,900,298800,0.138214111328125,1,1,2
1579701,2021,deep_water,random_draw,0,605505,5143635,0.05446099853515625,0.07517899780273438,7.505435893535614e-6,42.17477035522461,80.84846496582031,900,298800,0.106842041015625,0.7857142686843872,0.3333333432674408,5
1579972,2021,deep_water,random_draw,0,605595,5143695,0.05468699951171875,0.07508099975585937,7.495149862766266e-6,74.257965087890625,48.46028900146485,900,298800,0.13330078125,0.7857142686843872,0.3333333432674408,3
1577700,2021,dry,annotated,0,604665,5143935,0.08224600219726562,0.1804260009765625,1.8019545905590055e-5,111.22966766357422,20.57769012451172,900,8100,-0.329620361328125,0.03703703731298447,0,5
1577470,2021,em_veg,annotated,0,604515,5143995,0.06180900268554688,0.12645,1.2625114088058472e-5,107.02145385742188,99.830108642578125,900,3600,-0.0155029296875,0.4444444477558136,0.4000000059604645,4
1577522,2021,dry,annotated,0,604575,5144055,0.09554000244140624,0.2435449951171875,2.4330006072521208e-5,128.84776306152344,55.03677749633789,0,3600,-0.576934814453125,0,0,5
1577560,2021,dry,annotated,0,604545,5143995,0.06621799926757813,0.14078800048828125,1.4056878020763396e-5,124.56678771972656,138.07354736328125,900,3600,-0.0048828125,0.3333333432674408,0.20000000298023224,4
1575922,2021,em_veg,random_draw,0,603705,5143845,0.06584400024414062,0.14489000244140626,1.4477901890277864e-5,111.91751098632813,18.862548828125,900,26100,0.00299072265625,0.24137930572032928,0.800000011920929,5
1575951,2021,em_veg,random_draw,0,603735,5143695,0.07334299926757812,0.15920799560546875,1.5910498542785645e-5,117.87924194335938,60.359249114990234,900,26100,-0.0516357421875,0.35483869910240173,0.6000000238418579,5
1576115,2021,em_veg,random_draw,0,603825,5143755,0.08518699951171875,0.18,1.7979568564891814e-5,115.58604431152344,3.607680320739746,0,26100,-0.30743408203125,0,0,5
1560013,2021,dry,annotated,0,589785,5143875,0.06710499877929688,0.169847998046875,1.6960106763839723e-5,136.5895538330078,90.4134750366211,0,182700,-0.115997314453125,0.2857142984867096,0.800000011920929,5
1560022,2021,dry,annotated,0,589785,5143965,0.07672899780273437,0.18905699462890624,1.8883179655075073e-5,138.24215698242188,128.18663024902344,900,182700,-0.06158447265625,0.2142857164144516,0.6000000238418579,5
1560071,2021,em_veg,annotated,0,589845,5143905,0.03893599853515625,0.05965700073242187,5.95574333012104e-6,55.699832916259766,321.4184265136719,900,182700,-0.03326416015625,0.92592591047287,1,3
