spc_id,year,spc_type,selected_by,test_col,x,y,dswe.area,dswe.pa,tri,elev.dpt,elev.abv,postOcc,preOcc,dsweSept7,HLS.Sgreen,HLS.Snir,HLS.Sswir1,HLS.Smndwi,HLS.Smndwi.mx
5642721,2021,dry,annotated,0,600015,4959765,17100,0.0596491228070175,1.3018068075180054,3.55810546875,-2.41778564453125,0,0,5,0.07360000163316727,0.18649999797344208,0.24369999766349792,-0.5360857248306274,-0.5190321803092957
5643127,2021,terrain,annotated,0,600105,4961625,417600,0.0110632183908046,0,5.98956298828125,0.16351318359375,1,1,1,0.03125,0.02005000039935112,0.01834999956190586,0.1775825321674347,1
5643228,2021,terrain,annotated,0,600135,4961925,417600,0.0110632183908046,1.5726207494735718,3.87890625,-1.9471435546875,0.7272727489471436,0.25,4,0.07620000094175339,0.18490000069141388,0.19564999639987943,-0.4278998374938965,-0.34589219093322754
5643388,2021,dry,annotated,0,600195,4961595,417600,0.0110632183908046,0.13617275655269623,5.87591552734375,0.04986572265625,1,1,3,0.04320000112056732,0.06190000101923942,0.04050000011920929,-0.0621669627726078,0.12274368107318878
5643757,2021,deep_viz,annotated,0,600255,4961685,417600,0.0110632183908046,0,5.98956298828125,0.16351318359375,1,1,1,0.03514999896287918,0.0203499998897314,0.02080000005662441,0.2557641565799713,0.6834532618522644
5643770,2021,dry,annotated,0,600285,4961535,417600,0.0110632183908046,0.22387373447418213,5.85491943359375,0.02886962890625,1,1,3,0.05700000002980232,0.10249999910593031,0.06140000000596046,-0.2206759452819824,0.04779411852359772
5644277,2021,deep_viz,annotated,0,600315,4961895,417600,0.0110632183908046,0,5.98956298828125,0.16351318359375,1,1,1,0.03290000185370445,0.01620000042021274,0.01489999983459711,0.3404255211353302,0.5670731663703918
5645218,2021,deep_viz,annotated,0,600465,4961775,417600,0.0110632183908046,0,5.98956298828125,0.16351318359375,1,1,1,0.02879999950528145,0.00765000004321336,0.01004999969154596,0.5260657072067261,0.8987341523170471
5645492,2021,terrain,annotated,0,600465,4961655,417600,0.0110632183908046,1.220703143189894e-5,5.98956298828125,0.16351318359375,1,1,1,0.03310000151395798,0.01720000058412552,0.02239999920129776,0.19700747728347776,0.9622641801834106
5646897,2021,dry,annotated,0,600645,4961775,417600,0.0110632183908046,0.10009410232305528,5.84130859375,0.0152587890625,1,1,3,0.02950000017881393,0.04704999923706055,0.04230000078678131,-0.20549695193767548,0.12319999933242798
5642369,2021,shallow_viz,annotated,1,599865,4962225,4500,0.0666666666666667,0.09979591518640518,2.4320068359375,0.29150390625,0,0.5454545617103577,5,0.03200000151991844,0.09470000118017197,0.11559999734163284,-0.5613707304000854,-0.00223713647574186
5642198,2021,dry,annotated,0,599805,4962195,4500,0.0666666666666667,0.4490667581558227,1.13946533203125,-1.00103759765625,0,0,5,0.08959999680519104,0.3077999949455261,0.28995001316070557,-0.5286715626716614,-0.48312291502952576
5642255,2021,dry,annotated,0,599835,4962255,4500,0.0666666666666667,1.1850532293319702,-0.33953857421875,-2.48004150390625,0,0,5,0.08100000023841858,0.3077999949455261,0.290800005197525,-0.5624662041664124,-0.5504587292671204
5642383,2021,dry,annotated,0,599895,4962195,4500,0.0666666666666667,1.0720629692077637,0.9759521484375,-1.16455078125,0,0.1818181872367859,5,0.06624999642372131,0.20925000309944153,0.2055000066757202,-0.5112162828445435,-0.4807108938694
5642000,2021,deep_water,random_draw,0,599715,4964445,34200,0.0263157894736842,0.2637541890144348,2.3731689453125,-0.96240234375,0.02777777798473835,0,5,0.0778999999165535,0.2782000005245209,0.22824999690055847,-0.4873325228691101,-0.3943412899971008
5642029,2021,deep_water,random_draw,0,599745,4964595,34200,0.0263157894736842,0.2211042046546936,3.56805419921875,0.23248291015625,0.8285714387893677,0.3333333432674408,4,0.04149999842047691,0.11124999821186066,0.10294999927282332,-0.4612511694431305,-0.0220994483679533
5642253,2021,deep_water,random_draw,0,599835,4964505,34200,0.0263157894736842,0.6765164136886597,2.801025390625,-0.5345458984375,0.75,0.30000001192092896,4,0.04509999975562095,0.16120000183582306,0.13490000367164612,-0.48240962624549866,-0.2712188959121704
5642345,2021,deep_water,random_draw,0,599865,4964655,34200,0.0263157894736842,0.2838347852230072,3.53045654296875,0.19488525390625,1,1,4,0.03875000029802322,0.0621500015258789,0.06735000014305115,-0.30816689133644104,-0.06647605448961258
5642294,2021,dry,annotated,0,599865,4965105,6300,0.0571428571428571,0.9540942907333374,1.302978515625,-0.197265625,0,0,5,0.0820000022649765,0.23319999873638153,0.22304999828338623,-0.46023979783058167,-0.3602033257484436
5642458,2021,deep_water,random_draw,0,599895,4964925,13677300,0.00377267443135707,0.5135717988014221,8.3543701171875,-0.245849609375,0.970588207244873,1,3,0.06260000169277191,0.08380000293254852,0.08529999852180481,-0.16133424639701843,-4.7326076310127974e-4
5642533,2021,deep_water,random_draw,0,599925,4965135,13677300,0.00377267443135707,0.260553777217865,8.537841796875,-0.0623779296875,0.9714285731315612,1,3,0.06989999860525131,0.09640000015497208,0.1108499988913536,-0.26489874720573425,0.02802460640668869
5642764,2021,deep_water,random_draw,0,599985,4964835,13677300,0.00377267443135707,0.09728243201971054,8.67999267578125,0.07977294921875,1,1,3,0.03739999979734421,0.03554999828338623,0.0430000014603138,0.04018445312976837,0.16049382090568542
5643088,2021,deep_water,random_draw,0,600105,4965195,13677300,0.00377267443135707,0,8.6947021484375,0.094482421875,1,1,1,0.0393499992787838,0.01610000059008598,0.01565000042319297,0.4741948246955872,0.6724891066551208
5643227,2021,deep_water,random_draw,0,600135,4965615,13677300,0.00377267443135707,0.23537105321884155,8.15521240234375,-0.44500732421875,0.875,1,4,0.05330000072717666,0.11900000274181366,0.10305000096559525,-0.3784445524215698,-0.19332048296928409
5643376,2021,deep_water,random_draw,0,600195,4965525,13677300,0.00377267443135707,0,8.6947021484375,0.094482421875,1,1,1,0.03240000084042549,0.01759999990463257,0.01810000091791153,0.32786884903907776,0.4965358078479767
5644296,2021,deep_water,random_draw,0,600345,4965825,13677300,0.00377267443135707,0.47254034876823425,6.643310546875,-1.9569091796875,0,0,5,0.06150000169873237,0.17215000092983246,0.26475000381469727,-0.6087533831596375,-0.5105105042457581
5644950,2021,deep_water,random_draw,0,600435,4966125,13677300,0.00377267443135707,0.3427027761936188,8.21234130859375,-0.38787841796875,0.6060606241226196,0.2222222238779068,4,0.04280000180006027,0.13979999721050262,0.1347000002861023,-0.5019572973251343,-0.28940218687057495
5644970,2021,deep_water,random_draw,0,600405,4964835,13677300,0.00377267443135707,0,8.6947021484375,0.094482421875,1,1,1,0.04380000010132789,0.02040000073611736,0.01779999956488609,0.42719709873199463,0.8252426981925964
5645452,2021,deep_water,random_draw,0,600495,4965615,13677300,0.00377267443135707,0,8.6947021484375,0.094482421875,1,1,1,0.03599999845027923,0.0134500004351139,0.01374999992549419,0.4821541905403137,0.7973333597183228
5642725,2021,deep_water,random_draw,0,599985,4967715,297900,0.0147029204431017,0.00130657956469804,3.2818603515625,0.185302734375,1,1,3,0.04050000011920929,0.0527999997138977,0.05579999834299087,-0.18918919563293457,0.01694915257394313
5642893,2021,deep_water,random_draw,0,600045,4967895,297900,0.0147029204431017,0,3.2818603515625,0.185302734375,1,1,1,0.03119999915361404,0.02769999951124191,0.02319999970495701,0.13590264320373535,1
5643160,2021,deep_water,random_draw,0,600135,4967745,297900,0.0147029204431017,0,3.2818603515625,0.185302734375,1,1,1,0.03379999846220016,0.02470000088214874,0.01590000092983246,0.2862069010734558,0.625
5643552,2021,deep_water,random_draw,0,600225,4967865,297900,0.0147029204431017,0,3.2818603515625,0.185302734375,1,1,1,0.03150000050663948,0.02060000039637088,0.0163000002503395,0.254004567861557,0.7260273694992065
5643959,2021,deep_water,random_draw,0,600285,4967955,297900,0.0147029204431017,0.4361786246299744,2.42779541015625,-0.66876220703125,0.24242424964904785,1,4,0.07415000349283218,0.19529999792575836,0.1773499995470047,-0.4203127920627594,-0.35066118836402893
5643989,2021,deep_water,random_draw,0,600315,4967715,297900,0.0147029204431017,0.2672010660171509,2.372802734375,-0.7237548828125,0.03030303120613098,0,5,0.08560000360012054,0.25999999046325684,0.24729999899864197,-0.48878923058509827,-0.4015301764011383
5644206,2021,deep_water,random_draw,0,600345,4968135,297900,0.0147029204431017,0.12368451058864594,3.0965576171875,0,1,1,3,0.03200000151991844,0.04670000076293945,0.03629999980330467,-0.06679389625787735,0.37186896800994873
5644399,2021,deep_water,random_draw,0,600345,4968285,297900,0.0147029204431017,0.14836029708385468,2.783935546875,-0.3126220703125,0.14705882966518402,0,5,0.06440000236034393,0.16220000386238098,0.15164999663829803,-0.415991723537445,-0.27891892194747925
5644842,2021,deep_water,random_draw,0,600405,4968075,297900,0.0147029204431017,0.13543282449245453,3.09722900390625,6.7138671875e-4,1,1,4,0.03840000182390213,0.06390000134706497,0.03765000030398369,-0.02444848045706749,0.40928271412849426
