spc_id,year,spc_type,selected_by,test_col,x,y,P.Sgreen,P.Snir,P.Snir.rg,N_savg,N_ctr,ovlp.area,spc.pa,dswe.area,elev.abv,postOcc,preOcc,dsweSept7
3413336,2021,em_veg,random_draw,0,627360.2632,5092891.132,0.100205261230469,0.207109643554688,0.06686928711,142.1949158,16.60316467,567,6.576923077,16200,0.049499512,0.036842108,0,5
3413505,2021,em_veg,random_draw,0,627418.9839,5093000.5,0.083149462890625,0.205280639648438,0.05523547363,145.4063873,20.10871124,315,5.166666667,16200,-0.118133545,0.028488444,0,5
3407550,2021,deep_water,random_draw,0,625976.9483,5096247.078,0.0594818969726562,0.0668586181640625,0.01381206665,20.14805222,61.02334976,1044,6.444444444,4751100,0.063995361,0.977511227,0.92610836,1.896551728
3408028,2021,deep_water,random_draw,0,626096.1356,5096148.559,0.0500822021484375,0.0447737274169922,0.01076779785,11.9834547,0.036850322,1062,7.375,4751100,0.078765869,1,1,1
3408166,2021,deep_water,random_draw,0,626123.6892,5095350.203,0.0910261291503906,0.292179272460938,0.01868017578,153.8991699,45.60864639,216,5.55,4751100,-0.54574585,0.271021008,0.321750343,4.702702522
3408216,2021,deep_water,random_draw,0,626129.8187,5095556.654,0.0895461547851562,0.2156263671875,0.1166395752,144.3484497,49.98556137,504,3.9,4751100,-0.225585938,0.425574452,0.2904239,4.593406677
3408662,2021,deep_water,random_draw,0,626220,5095281,0.0446640014648437,0.03525,0.006587002563,12.67946815,0.36242497,900,7.5,4751100,0.078765869,1,1,1
3408700,2021,deep_water,random_draw,0,626247.4615,5095469.308,0.106176928710937,0.177888464355469,0.05107692871,132.7380981,118.3051834,162,1.95,4751100,-0.768249512,0.515050173,0.263736278,4.346153736
3408786,2021,deep_water,random_draw,0,626252.3125,5096448.75,0.044909375,0.040296875,0.009995834351,13.07571507,0.469599962,864,6.260869565,4751100,0.078765869,1,1,1
3408959,2021,deep_water,random_draw,0,626307.178,5095662.153,0.0553330505371094,0.0598211853027344,0.01288898315,14.33402061,20.57583046,1062,7.08,4751100,0.077972412,0.98352164,0.949152529,1.355932236
3410015,2021,deep_water,random_draw,0,626549.3804,5094767.022,0.0566869567871094,0.0623782592773438,0.007864129639,16.40171432,32.71541214,828,6,4751100,0.076568604,1,1,1
3414139,2021,deep_water,random_draw,0,627569.5,5094503.14,0.0499866668701172,0.0700053344726562,0.02065733337,30.89780617,72.82969666,675,5.357142857,4751100,0.072387695,1,1,2.680000067
3407505,2021,dry,annotated,0,625968.3871,5094703.887,0.0822080627441406,0.139662902832031,0.01565483398,107.1262817,151.7288666,513,3.206896552,53100,0.049468994,0.691667974,0.603686631,4.080645084
3407592,2021,deep_viz,annotated,0,625979.875,5094620.781,0.0797479187011719,0.0456385406494141,0.010975,13.99572468,0.008036618,864,6.545454545,53100,0.075561523,1,1,1
3407715,2021,deep_viz,annotated,0,626009.4873,5094561.095,0.0784974670410156,0.0448632904052734,0.01023291016,13.94261169,0.056290187,711,5.925,53100,0.075561523,1,1,1
3407805,2021,dry,annotated,0,626036.46,5094469.68,0.0702440002441406,0.142693994140625,0.01950700684,109.3222198,92.57936859,117,6.25,53100,-1.286743164,0.116153844,0.102222219,4.75
3408143,2021,dry,annotated,0,626120.7188,5094498.234,0.0624953125,0.13169296875,0.023865625,118.2818527,72.86485291,126,6.620689655,53100,-1.149475098,0.054153312,0.041666668,4.890625
3407568,2021,dry,annotated,0,625979.4832,5095251.996,0.0717058837890625,0.23238486328125,0.03091175537,122.0774155,281.1944275,549,6.375,20700,-1.631958008,0.51462245,0.344537854,4
3406642,2021,dry,annotated,0,625691.6786,5096864.17,0.102532141113281,0.277517846679687,0.06920356445,148.7253265,17.42039108,207,5.793103448,6300,-0.077148438,0.001322751,0.025988521,5
3406768,2021,terrain,annotated,0,625735.8927,5096840.992,0.0442073303222656,0.0883712036132813,0.02148586426,38.22426224,39.1062851,1566,9.55,6300,0.1534729,0.29050222,0.315445065,4.251308918
3406812,2021,dry,annotated,0,625746.2143,5096761.243,0.1025728515625,0.276694995117187,0.05772927246,148.75222779999999,23.68219566,315,6.5625,6300,-0.264678955,0.011813187,0.0625,5
3407317,2021,em_veg,annotated,0,625918.0145,5096837.731,0.0439011566162109,0.0810150268554688,0.01991676025,17.8732872,38.1288681,1440,7.863636364,4500,0.027679443,0.373410374,0.428571463,3.578034639
3407608,2021,em_veg,annotated,0,625984.208,5097088.898,0.0514619445800781,0.108703540039063,0.04306725464,90.63130951,156.4870148,1017,6.78,4500,0.12121582,0.304043561,0.32427305,4.690265656
3407609,2021,dry,annotated,0,625996.5865,5097039.865,0.104556726074219,0.277153857421875,0.08355001221,149.2354126,8.68807888,432,4.333333333,4500,-0.089630127,0,0,5
3403393,2021,deep_water,random_draw,0,624863.0641,5098310.038,0.0458957275390625,0.0385760681152344,0.01021880493,10.03392887,0.077520862,1053,7.02,549900,0.085235596,1,1,1
3403767,2021,deep_water,random_draw,0,624962.6066,5098369.697,0.0956557373046875,0.256606567382813,0.03320656738,137.5458832,88.61511993,315,6.1,549900,-1.431488037,0.300150961,0.143442616,4.713114738
3404335,2021,deep_water,random_draw,0,625110.12,5098665.54,0.0684840026855469,0.151593994140625,0.02767399902,55.12412643,165.8754272,225,2.586206897,549900,0.007598877,0.528800011,0.675714254,4.1199998859999996
3404339,2021,deep_water,random_draw,0,625126.5242,5098488.968,0.0486532257080078,0.0518491943359375,0.00841048583999999,10.1825037,0.24924095,1116,6.888888889,549900,0.085235596,0.998655915,0.995967746,1.354838729
3404755,2021,deep_water,random_draw,0,625229.5313,5097803.906,0.0452104156494141,0.0359822906494141,0.01083541565,12.1158371,0.723636091,864,6,549900,0.085235596,1,1,1
3405056,2021,deep_water,random_draw,0,625314.9653,5098310.629,0.0457613861083984,0.0388029693603516,0.009261386108,10.02428246,0.063753583,909,6.3125,549900,0.085266113,1,1,1
3405078,2021,deep_water,random_draw,0,625319.85,5098140.675,0.0470758331298828,0.0471808319091797,0.00814166564899999,11.84768105,10.89169216,1080,7.2,549900,0.084197998,1,0.955555558,2.066666603
3406248,2021,deep_water,random_draw,0,625586.6667,5097804.5,0.0759518493652344,0.19310185546875,0.02861296387,98.23642731,206.8215637,324,3.115384615,549900,-1.712524414,0.666666687,0.407407403,4.333333492
3406544,2021,deep_water,random_draw,0,625671.975,5098043.85,0.0769474975585937,0.155080004882813,0.02424750977,131.4719849,230.0953064,225,2.142857143,549900,-0.048156738,0.71875,0.6875,4.375
3406742,2021,deep_water,random_draw,0,625716.6,5097530.333,0.0984444458007812,0.255902221679688,0.03764111328,146.4005432,66.31607056,198,4.35483871,549900,-0.513366699,0.289743602,0.637037039,4.633333206
3407750,2021,deep_water,random_draw,0,626032.9821,5097849.268,0.0613232116699219,0.137941076660156,0.06994821777,92.57054138,183.4826965,414,2.896551724,20700,-0.103240967,0.530714333,0.652210891,4.035714149
3407850,2021,deep_water,random_draw,0,626062.0962,5097924.635,0.0638096130371094,0.138011535644531,0.07115769043,65.65896606,169.068512,351,2.689655172,20700,0.063323975,0.13846153,0.125,5
3408545,2021,deep_water,random_draw,0,626209.8158,5097854.921,0.0698157897949219,0.154054382324219,0.07602280884,88.7675705,168.8019867,513,2.514705882,20700,-0.068359375,0.6375916,0.868421137,4.017543793
3406266,2021,dry,annotated,0,625591.5822,5098405.911,0.100515069580078,0.254690405273438,0.04522739258,145.2722931,36.49523163,171,3.775862069,75600,-0.609710693,0.255532146,0.369863003,4.739726067
3406288,2021,dry,annotated,0,625610.4167,5098238.722,0.0879944458007813,0.255882397460937,0.02816296387,144.4251099,21.49769402,792,5.0625,75600,-1.766204834,0.223379627,0.368827164,4.805555344
3406448,2021,deep_viz,annotated,0,625646.7589,5098398.429,0.0520151794433594,0.0497330352783203,0.01209017944,16.17219353,0.74850136,1008,7,75600,0.162536621,0.996565938,1,1.285714269
3406463,2021,deep_viz,annotated,0,625647,5098308,0.0510910003662109,0.0447450012207031,0.01198000183,15.52744102,0.638694823,900,7.5,75600,0.162536621,1,1,1
3406696,2021,dry,annotated,0,625708.4159,5098161.07,0.0927943908691406,0.266243920898438,0.02973925781,150.2938843,17.39804649,405,5.944444444,75600,-1.993225098,0.220100224,0.373831779,4.523364544
3406810,2021,deep_viz,annotated,0,625738.783,5098214.943,0.0509,0.0467783020019531,0.012821698,16.767299650000002,0.669742286,954,7.227272727,75600,0.162506104,0.974842787,1,1
3404235,2021,deep_viz,annotated,0,625099.6316,5109647.658,0.0323280700683594,0.0462263153076172,0.02142456055,83.7640686,56.52655411,1026,7.125,47700,0.052307129,0.881214499,1,2.833333254
3404243,2021,deep_viz,annotated,0,625106.0948,5109767.819,0.0312603454589844,0.0399327575683594,0.01504741516,21.64302635,1.093046546,1044,7.565217391,47700,0.052307129,0.950617671,1,2.646551609
3404394,2021,deep_viz,annotated,0,625136.6212,5109709.348,0.0308525238037109,0.0378636352539062,0.0179747467,28.28161812,14.82833576,891,6.75,47700,0.052307129,1,1,2.060606003
3404430,2021,em_veg,annotated,0,625139.8125,5109798.563,0.041975,0.0790174987792969,0.04006749878,57.7686882,101.54879,720,4.615384615,47700,0.049713135,0.595934749,0.887499988,3.987499952
3404545,2021,em_veg,annotated,0,625174.378,5109614.061,0.0363113830566406,0.0603260192871094,0.02536179199,60.3938179,80.76576233,1089,6.589285714,47700,0.052307129,0.855609715,0.986991823,3.089430809
3404661,2021,dry,annotated,0,625217.5701,5109609.373,0.0902076416015625,0.2209732421875,0.1007267456,131.2554932,56.94639969,783,6.364864865,47700,-0.356262207,0.124341011,0.364331245,4.929936409
3404806,2021,em_veg,annotated,0,625250.97,5109721.02,0.040307000732421903,0.070647998046875,0.02756399841,53.37046432,96.45583344,900,5.555555556,47700,0.052307129,0.536369205,0.941333354,4.21999979
3401787,2021,dry,annotated,0,624387.1789,5116039.83,0.0970082580566406,0.228102758789062,0.1591082642,125.2946243,135.6414337,162,5.45,1609200,-0.227081299,0.124362886,0.4825688,4.834862232
3401876,2021,em_veg,annotated,0,624424.0135,5116278.811,0.0988513488769531,0.191417565917969,0.06755540771,118.3191147,233.5172119,252,3.46875,1609200,-0.089141846,0.71189189,0.546332061,3.756756783
3402008,2021,deep_viz,annotated,0,624449.5526,5116121.342,0.0834842102050781,0.0496912292480469,0.02324035339,29.37348557,0.817959607,1026,6.333333333,1609200,0.075866699,1,1,1.157894731
3402279,2021,dry,annotated,0,624530.7,5116282.991,0.0902709106445312,0.201695458984375,0.08222454834,137.4151917,121.647728,747,5.5,1609200,-0.144378662,0.564090908,0.477922082,4.245454311
3402333,2021,deep_viz,annotated,0,624538.1667,5116228.095,0.0831690490722656,0.0519547607421875,0.01935158997,29.15011406,0.688041329,1134,7,1609200,0.075897217,1,1,1
3402334,2021,em_veg,annotated,0,624543.5769,5116133.885,0.0876230773925781,0.134184619140625,0.04121795044,85.85247803,343.8075256,243,2.017241379,1609200,-0.036071777,0.794871807,0.912087917,3.307692289
3402426,2021,em_veg,annotated,0,624577.8333,5116275.556,0.080124072265625,0.119090734863281,0.0393833252,82.80142212,254.5100555,486,3.115384615,1609200,0.034240723,0.958333313,0.955026448,3.314814806
3402588,2021,dry,annotated,0,624620.9884,5116104.477,0.0958806213378906,0.23303876953125,0.1429565796,128.9544067,92.92624664,342,5.691176471,1609200,-0.333709717,0.071602061,0.30564785,4.875968933
3402614,2021,deep_viz,annotated,0,624626.8388,5116216.302,0.0752256225585937,0.0548173583984375,0.0202603302,46.3984375,2.671053648,1089,6.722222222,1609200,0.075897217,1,1,1.446280956
1715711,2021,em_veg,random_draw,0,624390.45,5120191.35,0.0754625,0.158569165039062,0.04098083496,121.4838638,78.71903992,522,7.2,12600,0.076873779,0,0,5
1715718,2021,em_veg,random_draw,0,624390.1071,5120097,0.0762607116699219,0.143709521484375,0.01425594482,131.1064606,40.11386108,108,5.727272727,12600,-0.326416016,0,0,5
1715891,2021,em_veg,random_draw,0,624548.7353,5120100.29,0.0673428588867187,0.132087390136719,0.01750671387,125.3133011,38.75457382,261,6.611111111,12600,0.247314453,0.016456584,0,5
1720737,2021,glint,annotated,0,648973.5508,5138462.619,0.140922033691406,0.236184741210937,0.1243474487,128.1225433,19.06507874,531,4.916666667,32400,-0.038909912,0,0.002421307,5
1706688,2021,glint,annotated,0,615803.1328,5144089.898,0.15000234375,0.33973984375,0.2519898438,160.5437775,6.877930641,153,6.620689655,82800,-1.058319092,0.132524475,0.189062506,4.6953125
1706928,2021,dry,annotated,0,615878.75,5144143.125,0.0687474975585937,0.27592333984375,0.06050251465,138.6657562,178.0255737,216,6.923076923,82800,-2.938018799,0.200000003,0.120000005,4.800000191
1595978,2021,dry,annotated,0,612480.6818,5143899.955,0.0860979797363281,0.197019189453125,0.01522524414,137.6473541,105.1949997,297,5.120689655,72900,-0.703491211,0.280192733,0.25000003,4.666666508
1591916,2021,em_veg,annotated,0,609593.7353,5143681.632,0.0900044128417969,0.218088232421875,0.08724263916,146.0486298,77.59267426,171,2.684210526,1800,-0.056762695,0.128063723,0.129411772,4.720588207
1592110,2021,em_veg,annotated,0,609660.0536,5143673.143,0.0813607116699219,0.178808923339844,0.0685625,145.4415436,60.71067429,108,3,1800,-0.021697998,0.167701855,0.235714272,4.571428776
1586690,2021,em_veg,random_draw,0,607828.3033,5143886.385,0.0951278686523438,0.2241541015625,0.1657622986,159.7825623,59.08343506,333,3.66,6300,-0.056060791,0.020350482,0,5
1586747,2021,em_veg,random_draw,0,607860.0652,5143998.652,0.0974967407226562,0.226227172851562,0.1566858704,159.4336853,84.84822845,351,4.75862069,6300,0.039550781,7.25e-4,0,5
1582573,2021,deep_water,random_draw,0,606657.4355,5144304.306,0.0987752685546875,0.235859130859375,0.079674182130000007,156.2646942,29.65050316,234,4.65,162000,-0.319488525,0.010752688,0.172043011,5
1582776,2021,deep_water,random_draw,0,606776.1977,5144276.895,0.0995589172363281,0.285859692382813,0.06455891113,117.5737686,10.97742462,414,6.046875,162000,-2.499420166,0.045937408,0.059431523,5
1582861,2021,deep_water,random_draw,0,606810.2089,5144382.93,0.07756708984375,0.186451904296875,0.08294683838,142.0811462,74.96043396,387,4.232142857,162000,-0.154815674,0.448446184,0.362869203,4.455696106
1582927,2021,deep_water,random_draw,0,606829.7784,5144517.387,0.0386515472412109,0.0793979370117188,0.03397525635,2.774565697,19.73962402,873,5.596153846,162000,0.145202637,0.79559195,0.384879738,3.835051537
1583012,2021,deep_water,random_draw,0,606866.5147,5144613.529,0.0345830871582031,0.063299267578125,0.02230882568,3.602017641,21.00719261,1224,7.555555556,162000,0.145355225,0.987576067,0.859068632,3
1583015,2021,deep_water,random_draw,0,606863.6622,5144183.176,0.0447747741699219,0.0823612609863281,0.03652973022,59.74327087,143.8353577,999,6.403846154,162000,0.109985352,0.897969365,0.581081092,3.441441536
1583307,2021,deep_water,random_draw,0,606936.5,5144369.716,0.0301009002685547,0.0447720733642578,0.00776216125499999,1.670896888,0.040906422,999,6.9375,162000,0.145355225,1,0.782282293,2.882882833
1583397,2021,deep_water,random_draw,0,606959.6798,5144251.129,0.0376202239990234,0.0639044921875,0.02274831238,35.6823349,63.88170242,801,5.804347826,162000,0.114746094,0.941495538,0.621722817,3.213483095
1583493,2021,deep_water,random_draw,0,606990.5816,5144636.449,0.0308948974609375,0.0488142852783203,0.01139387817,0,0,882,6.681818182,162000,0.145355225,1,0.950680256,3
1583558,2021,deep_water,random_draw,0,607014.6818,5144523.409,0.0763826416015625,0.210918188476562,0.02336033936,121.7125092,39.85331345,720,5.338235294,162000,-1.671966553,0.214662299,0.070247933,5
1583094,2021,deep_water,random_draw,0,606876.4592,5144067.092,0.0742265319824219,0.180575512695312,0.0957836731,120.7502518,178.9842682,432,2.826923077,8100,0.034515381,0.644289732,0.391836733,3.632652998
1583456,2021,deep_water,random_draw,0,606990.9211,5144093.132,0.0806447387695313,0.181759643554687,0.07348684082,144.6437225,50.03672028,369,4.75,8100,0.021972656,0.187969923,0.119883038,4.859649181
1582037,2021,dry,annotated,0,606424.5545,5143795.609,0.0955400024414062,0.216127270507812,0.1067745483,143.6742401,103.799324,738,6.6,9000,0.015136719,0.380745918,0.380000025,4
1577932,2021,deep_water,random_draw,0,604829.1429,5143885.688,0.0525151794433594,0.0737616088867187,0.02803928833,52.63011551,104.0297394,1008,6.222222222,298800,0.136077881,0.871492326,0.958333313,3.25
1577997,2021,deep_water,random_draw,0,604860.9681,5144020.202,0.0501730499267578,0.0825539001464844,0.03885957336,44.06970215,48.13842773,1269,7.833333333,298800,0.136108398,0.914640367,1,2.886524677
1578277,2021,deep_water,random_draw,0,604983.875,5143853.958,0.0580013916015625,0.100848608398437,0.0420486084,86.86148071,168.3721924,648,4.695652174,298800,0.137939453,0.654142916,0.888888896,3.875
1578297,2021,deep_water,random_draw,0,604982.4932,5143988.554,0.12128310546875,0.29248310546875,0.1461567505,143.5453949,24.32266235,117,6.727272727,298800,-0.549591064,0.075647071,0.091216214,5
1578633,2021,deep_water,random_draw,0,605093.9268,5143718.78,0.07525244140625,0.174839025878906,0.05968292236,114.0251999,92.00424194,684,4.1,298800,-0.008544922,0.281116903,0.682926834,4.609755993
1578682,2021,deep_water,random_draw,0,605103.2935,5143829.38,0.0538239135742187,0.0810880432128906,0.02506521606,43.98197174,99.50034332,657,5.52,298800,0.115936279,0.63126868,0.637681186,3.793478251
1578924,2021,deep_water,random_draw,0,605219.1471,5143739.294,0.0494401947021484,0.0488470581054688,0.01826960754,10.03915882,7.294448376,918,6.954545455,298800,0.138214111,0.912602663,1,3
1579078,2021,deep_water,random_draw,0,605280.2879,5143649.561,0.0488494964599609,0.0432181823730469,0.0113222229,25.40798569,35.32564545,891,7.071428571,298800,0.138214111,1,1,2
1579701,2021,deep_water,random_draw,0,605492.5714,5143624.262,0.0500976196289062,0.055109521484375,0.016539678960000002,19.31695175,37.40700531,1134,7.875,298800,0.137817383,0.879818618,0.597883582,3.952380896
1579972,2021,deep_water,random_draw,0,605609.7955,5143704.955,0.0720363647460937,0.142363635253906,0.05597045288,123.7240524,199.7988892,288,2.357142857,298800,0.023834229,0.301948071,0.246212125,4.590909004
1577700,2021,dry,annotated,0,604655.0581,5143952.477,0.0692860473632813,0.158115112304687,0.03330930176,124.3661194,63.2303772,675,5.608695652,8100,-0.038452148,0.051087428,0,5
1577470,2021,em_veg,annotated,0,604529.5116,5144004.262,0.0532575561523438,0.09853720703125,0.03253371582,90.15406036,107.4194107,1548,8.6,3600,0.009887695,0.422695965,0.446511626,4
1577522,2021,dry,annotated,0,604558.0094,5144049.519,0.0955918212890625,0.2409830078125,0.02174526367,135.544342,57.9585228,180,6.814285714,3600,-0.279968262,0.065092012,0.075471707,4.874213696
1577560,2021,dry,annotated,0,604563.5645,5143982.79,0.0941795715332031,0.22970107421875,0.0358666626,142.8468781,64.23307037,126,5.8125,3600,-0.156219482,0.082319118,0.030107528,4.849462509
1575922,2021,em_veg,random_draw,0,603716.3304,5143856.518,0.0684991088867187,0.155486608886719,0.1117348236,118.1229248,18.24418068,882,5.793103448,26100,0.003173828,0.134359598,0.579166651,5
1575951,2021,em_veg,random_draw,0,603721.6636,5143682.973,0.0650054565429688,0.137627270507813,0.09868908997,110.5334702,38.25556946,495,3.4375,26100,0.018188477,0.284848481,0.600000024,5
1576115,2021,em_veg,random_draw,0,603810.3,5143767.159,0.0741588256835937,0.155194116210938,0.06697764282,108.277977,3.20025301,225,4.553571429,26100,-0.20993042,0,0.103529409,5
1560013,2021,dry,annotated,0,589782.26,5143894.38,0.065917333984375,0.157717333984375,0.05716000366,132.390274,144.2110291,423,4.5,182700,-0.054290771,0.40157634,0.904000044,5
1560022,2021,dry,annotated,0,589794.2661,5143970.492,0.0728830627441406,0.173027416992187,0.08927177124,130.6530457,198.3382416,927,6.413793103,182700,-0.046051025,0.39488396,0.72177422,4.693548203
1560071,2021,em_veg,annotated,0,589828.8429,5143916.9,0.0439971435546875,0.0782838073730469,0.03469237976,78.14801788,365.7946167,945,6.3,182700,-0.047271729,0.900239348,1,3.133333445
1560102,2021,dry,annotated,0,589852.4286,5143840.714,0.0649071411132812,0.158302380371094,0.04147380371,124.7702179,201.122818,378,2.739130435,182700,-0.063201904,0.5625,0.428571433,4.071428776
1560119,2021,em_veg,annotated,0,589857.1967,5144078.926,0.0601532775878906,0.132645080566406,0.06865081787,128.2944031,243.6376648,639,6.310344828,182700,-0.012481689,0.610410511,0.860655725,4.418032646
1560171,2021,em_veg,annotated,0,589886.536,5144011.371,0.0463870513916016,0.0958870483398438,0.05786402588,115.6089783,318.0130005,1251,7.446428571,182700,-0.034179688,0.916907489,0.942446053,3.633093596
1560172,2021,deep_viz,annotated,0,589890.084,5143883.604,0.0357279998779297,0.0430536010742188,0.01266719971,10.40496349,1.000961781,1125,7.211538462,182700,0.031799316,0.795439541,1,3
1560427,2021,deep_viz,annotated,0,590015.0405,5143916.149,0.0377135131835937,0.0418909912109375,0.01439009094,8.356019974,0.673068702,999,7.568181818,182700,0.031799316,0.866151869,1,3
1560466,2021,deep_viz,annotated,0,590042.5737,5144069.511,0.035054736328125,0.0420442108154297,0.01167579041,18.20146751,5.075582027,855,6.785714286,182700,0.031799316,0.834482729,1,2.578947306
1560103,2021,em_veg,annotated,0,589848.2632,5143758.895,0.0573368408203125,0.122418420410156,0.0537333313,79.38861084,213.6268158,918,5.516129032,32400,0.024047852,0.135682777,0.728070199,4.771929741
1560162,2021,em_veg,annotated,0,589891.6829,5143731.878,0.0553914611816406,0.120141467285156,0.05426829834,69.94223022,249.7789154,738,4.1,32400,0.025848389,0.312495172,1,4.939024448
1560189,2021,dry,annotated,0,589893.3716,5143768.06,0.0719165161132812,0.162319262695312,0.07831192627,111.3056488,293.0489807,981,6.055555556,32400,0.00579834,0.25528872,0.816513777,4.807339668
1560269,2021,dry,annotated,0,589947.7185,5143792.45,0.0595932800292969,0.131213439941406,0.06729327393,109.02491,267.6873169,864,6.611111111,32400,0.027435303,0.217777789,0.806722701,5
1560334,2021,em_veg,annotated,0,589983.0581,5143779.64,0.0432085266113281,0.0908232543945312,0.03675426025,48.03846359,167.5549774,1161,7.166666667,32400,0.03616333,0.299943835,0.866666675,5
1560378,2021,dry,annotated,0,590004.5085,5143690.805,0.0742254211425781,0.189736437988281,0.08074237061,142.7464447,59.14101028,504,5.709677419,32400,-0.202362061,0.138418078,0.284745783,5
1556399,2021,dry,annotated,0,585994.797,5143947.104,0.0930980224609375,0.245263354492188,0.007880200195,159.0192413,33.3568573,207,5.611111111,7200,-0.238464355,0.090309031,0.045544557,5
1551719,2021,co_precise,annotated,1,582334.3269,5145663.721,0.0391134613037109,0.0775509643554688,0.1832269287,157.1964417,27.47751617,936,6.24,26100,0.036987305,0.183985412,0.932692289,5
1551626,2021,dry,annotated,0,582250.0385,5145660.962,0.0864794860839844,0.179228210449219,0.1461730652,141.8603821,51.60385513,324,4.875,26100,-0.119995117,0.011217949,0.23931624,5
1551644,2021,dry,annotated,0,582281.234,5145607.564,0.09382978515625,0.185811706542969,0.08024255371,135.4800873,104.9539108,756,5.035714286,26100,-0.203399658,0.033094544,0.297872335,5
1551782,2021,em_veg,annotated,0,582377.6842,5145689.724,0.0602157897949219,0.131676318359375,0.1654184326,164.7600555,44.13677597,684,5.181818182,26100,0.062591553,0.245158643,0.769736826,5
1551795,2021,em_veg,annotated,0,582392.5811,5145626.986,0.0534657653808594,0.117790991210938,0.1833522522,164.3177795,34.19833755,999,5.74137931,26100,-0.030639648,0.213582546,0.894894898,5
1551866,2021,dry,annotated,0,582441.7421,5145699.805,0.0854757873535156,0.184526318359375,0.1226136902,134.9720764,51.3229599,720,4.913793103,26100,-0.188842773,0.020394737,0.303508759,5
1547695,2021,deep_water,random_draw,0,580778.5088,5148083.987,0.07471416015625,0.177876110839844,0.05889468994,150.3230133,112.8747406,522,5.136363636,460800,-0.102111816,0.12337324,0.551622391,4.991150379
1548116,2021,deep_water,random_draw,0,580859.1117,5148386.694,0.0399368927001953,0.0447038848876953,0.02189029236,10.52098179,0.559578598,927,6.4375,460800,0.011108398,0.95528096,1,1
1548317,2021,deep_water,random_draw,0,580893.1634,5148269.54,0.0389059417724609,0.0418603973388672,0.01915742645,9.62990284,0.745642543,909,6.886363636,460800,0.011108398,0.948394895,1,1
1548320,2021,deep_water,random_draw,0,580895.625,5148150.865,0.0404846160888672,0.0428221160888672,0.01744230804,9.5272789,0.769107938,936,6.782608696,460800,0.011108398,0.965025902,1,1
1548608,2021,deep_water,random_draw,0,580953.0588,5148359.382,0.0419264709472656,0.0439862731933594,0.02369215546,12.85507488,1.065222144,918,6.954545455,460800,0.011108398,0.938818336,1,1
1548736,2021,deep_water,random_draw,0,580980.283,5148209.632,0.0419396240234375,0.0420443389892578,0.02345188599,12.13625145,1.229997277,954,6.913043478,460800,0.011108398,0.965664387,1,1
1548769,2021,deep_water,random_draw,0,580983.2596,5148060.202,0.0450894226074219,0.0441951934814453,0.02499904022,10.69992065,1.339678526,936,6.782608696,460800,0.011108398,0.970659912,1,1
1549197,2021,deep_water,random_draw,0,581077.0078,5148305.813,0.0346734375,0.03330078125,0.01786640625,24.87327576,16.84623337,1152,7.384615385,460800,0.011108398,0.943909645,1,2
1549292,2021,deep_water,random_draw,0,581104.0618,5148117.826,0.0397471923828125,0.0413752807617188,0.02178539276,11.87807465,1.997848034,801,6.068181818,460800,0.011138916,0.965517223,1,1.966292143
1549309,2021,deep_water,random_draw,0,581108.3447,5148206.374,0.0463912628173828,0.06394951171875,0.03031650391,47.26507568,161.7221985,225,5.942307692,460800,0.003509521,0.860833466,0.702265382,3.009708643
1530221,2021,dry,annotated,0,575791.0361,5146946.613,0.0747371154785156,0.153932995605469,0.08241133423,149.0059967,138.43972779999999,711,4.409090909,5400,-4.58e-4,0.302848101,0.93470788,5
1528384,2021,glint,annotated,0,575374.3125,5146619.344,0.126271875,0.263115625,0.092890625,139.6980896,33.9240036,108,3.428571429,73800,-0.349029541,0.048387095,0.0625,5
1528444,2021,em_veg,annotated,0,575409.3189,5146559.185,0.0663645690917969,0.1388244140625,0.09287401123,118.3673782,219.0150452,495,4.646341463,73800,-0.019226074,0.248066798,0.566929162,4.976377964
1528532,2021,dry,annotated,0,575413.2778,5146745.278,0.0831493835449219,0.197750622558594,0.04073210449,142.0655518,50.94280624,279,4.189655172,73800,-0.288452148,0.011256354,0.063786007,5
1528901,2021,em_veg,annotated,0,575495.4375,5146584.844,0.065196875,0.141471875,0.026834375,107.6853409,74.47267914,288,2.086956522,73800,-0.076843262,0.430345446,0.427083343,4.1875
1529512,2021,em_veg,annotated,0,575621.5755,5146772.689,0.0625490539550781,0.113526416015625,0.08266414795,152.8629608,70.67224884,324,2.839285714,73800,-0.01260376,0.731506407,0.839622617,4.150943279
1529579,2021,em_veg,random_draw,0,575635.5,5146229.882,0.0939191040039062,0.221355053710937,0.09305506592,145.7721405,71.06772614,108,4.603448276,4500,-0.101806641,0.08817824,0.179775283,5
1530360,2021,shallow_viz,annotated,1,575847.123,5145361.057,0.0543409851074219,0.114008190917969,0.05940983276,170.9410248,7.170695782,1098,6.535714286,7200,0.08782959,0.193327665,1,5
1530343,2021,dry,annotated,0,575847.2826,5145402.978,0.0719753601074219,0.146797106933594,0.08928406372,166.4530792,4.555363178,612,3.568965517,7200,0.086700439,0.075512543,0.98550725,5
1530361,2021,dry,annotated,0,575846.9,5145335.557,0.0675133361816406,0.140364758300781,0.08083713989,163.302597,22.23153305,945,5.080645161,7200,0.085296631,0.08809524,0.971428573,5
1530466,2021,dry,annotated,0,575883.4429,5145299.729,0.0805428588867187,0.174931433105469,0.08201618652,151.0291901,35.95287323,162,6.057692308,7200,-1.177978516,0,0.085714288,5
