USGS,2009,2010,2011,2012,2014,2015,2016,2017,2019,2020,2021,2022,2023,2024,Encounter History,Sex
163302951,0,0,1,0,0,0,0,0,0,0,0,0,0,0,00100000000000,F
163302999,0,0,1,1,1,0,0,0,1,0,0,0,0,0,00111000100000,F
163302952,0,0,1,1,0,1,1,1,1,1,0,0,0,0,00110111110000,M
163302921,0,0,1,0,0,0,0,0,0,0,0,0,0,0,00100000000000,M
163302953,0,0,1,0,0,0,0,0,0,0,0,0,0,0,00100000000000,F
163302954,0,0,1,0,1,1,1,1,0,0,0,0,0,0,00101111000000,M
163302955,0,0,1,1,0,0,0,0,0,0,0,0,0,0,00110000000000,F
163302966,0,0,1,1,0,0,0,0,0,0,0,0,0,0,00110000000000,M
163302978,0,0,1,0,0,0,0,0,0,0,0,0,0,0,00100000000000,F
163302964,0,0,0,0,1,1,1,0,1,1,1,0,0,0,00001110111000,M
122334401,0,0,0,1,0,0,0,0,0,0,0,0,0,0,00010000000000,F
122334450,0,0,0,1,1,0,0,0,0,0,0,0,0,0,00011000000000,M
122334451,0,0,0,1,1,1,1,0,1,1,0,0,0,0,00011110110000,M
122334402,0,0,0,1,1,1,1,0,1,0,0,0,0,0,00011110100000,F
122334403,0,0,0,1,1,0,0,0,0,0,0,0,0,0,00011000000000,F
122334452,0,0,0,1,1,0,0,0,0,0,0,0,0,0,00011000000000,M
122334404,0,0,0,1,0,0,0,0,0,0,0,0,0,0,00010000000000,F
122334453,0,0,0,1,1,0,0,0,0,0,0,0,0,0,00011000000000,F
122334454,0,0,0,1,0,0,0,0,0,0,0,0,0,0,00010000000000,F
122334455,0,0,0,1,0,0,0,0,0,0,0,0,0,0,00010000000000,M
122334405,0,0,0,1,1,1,0,0,0,0,0,0,0,0,00011100000000,M
122334406,0,0,0,1,1,0,1,0,0,0,0,0,0,0,00011010000000,F
122334456,0,0,0,1,1,0,0,0,0,0,0,0,0,0,00011000000000,F
122334410,0,0,0,0,1,0,0,0,0,0,0,0,0,0,00001000000000,F
122334411,0,0,0,0,1,1,1,0,1,1,0,0,0,0,00001110110000,M
122334413,0,0,0,0,1,1,1,0,0,0,0,0,0,0,00001110000000,F
122334412,0,0,0,0,1,1,1,0,0,0,0,0,0,0,00001110000000,M
122334415,0,0,0,0,1,0,0,0,0,0,0,0,0,0,00001000000000,M
122334414,0,0,0,0,1,1,1,1,1,1,1,1,0,0,00001111111100,M
122334416,0,0,0,0,1,1,1,0,0,0,0,0,0,0,00001110000000,F
122334429,0,0,0,0,1,1,1,1,1,1,1,1,1,0,00001111111110,M
122334437,0,0,0,0,1,1,0,0,0,0,0,0,0,0,00001100000000,F
122334446,0,0,0,0,0,1,1,0,0,0,0,0,0,0,00000110000000,F
122334447,0,0,0,0,0,1,1,1,0,0,0,0,0,0,00000111000000,F
122334448,0,0,0,0,0,1,1,1,1,0,0,0,0,0,00000111100000,F
122334449,0,0,0,0,0,1,1,0,0,0,0,0,0,0,00000110000000,M
181324501,0,0,0,0,0,1,1,1,1,1,0,1,0,0,00000111110100,M
181324502,0,0,0,0,0,1,0,1,0,0,0,0,0,0,00000101000000,F
181324503,0,0,0,0,0,1,1,0,1,1,1,1,0,0,00000110111100,F
